Date,FTSE JAPAN AUTO & PARTS - PRICE INDEX,FTSE JAPAN BANKS - PRICE INDEX,FTSE JAPAN BASIC MATS - PRICE INDEX,FTSE JAPAN BEVERAGES - PRICE INDEX,FTSE JAPAN CHEMICALS - PRICE INDEX,FTSE JAPAN CON & MAT - PRICE INDEX,FTSE JAPAN CONSUMER GDS - PRICE INDEX,FTSE JAPAN CONSUMER SVS - PRICE INDEX,FTSE JAPAN ELECTRICITY - PRICE INDEX,FTSE JAPAN ELTRO/ELEC EQ - PRICE INDEX,FTSE JAPAN FD & DRUG RTL - PRICE INDEX,FTSE JAPAN FD PRODUCERS - PRICE INDEX,FTSE JAPAN FIN SVS L - PRICE INDEX,FTSE JAPAN FINANCIALS - PRICE INDEX,FTSE JAPAN FORESTRY & PAP - PRICE INDEX,FTSE JAPAN FXD LINE T/CM - PRICE INDEX,FTSE JAPAN GEN RETAILERS - PRICE INDEX,FTSE JAPAN GENERALS INDS - PRICE INDEX,FTSE JAPAN HEALTH CARE - PRICE INDEX,FTSE JAPAN INDS ENG - PRICE INDEX,FTSE JAPAN INDS TRANSPT - PRICE INDEX,FTSE JAPAN INDUSTRIAL MET - PRICE INDEX,FTSE JAPAN INDUSTRIALS - PRICE INDEX,FTSE JAPAN LEISURE GDS - PRICE INDEX,FTSE JAPAN MEDIA - PRICE INDEX,FTSE JAPAN NONLIFE INSUR - PRICE INDEX,FTSE JAPAN OIL & GAS - PRICE INDEX,FTSE JAPAN OIL & GAS PROD - PRICE INDEX,FTSE JAPAN PERSONAL GOODS - PRICE INDEX,FTSE JAPAN PHARM & BIO - PRICE INDEX,FTSE JAPAN S/W & COMP SVS - PRICE INDEX,FTSE JAPAN SUPPORT SVS - PRICE INDEX,FTSE JAPAN TCH H/W & EQ - PRICE INDEX,FTSE JAPAN TECHNOLOGY - PRICE INDEX,FTSE JAPAN TELECOM - PRICE INDEX,FTSE JAPAN TOBACCO - PRICE INDEX,FTSE JAPAN TRAVEL & LEIS - PRICE INDEX,FTSE JAPAN UTILITIES - PRICE INDEX
15/05/1995,109.19,103.31,99.22,78.27,90.66,80.75,75.9,112.45,51.36,60.16,82.22,95.78,75.95,88.22,111.58,46.23,120.8,75.81,76.15,146.37,84.89,124.51,103.43,94.06,66.72,66.98,108.05,107.89,52.88,59.84,26.54,79.47,46.17,44.26,81.04,68.54,141.13,51.69
16/05/1995,107.61,101.33,98.28,78.32,89.33,80.07,74.93,111.54,51.56,59.86,83.13,95.34,73.98,86.45,110.38,45.83,119.46,76.14,75.71,145.38,84.39,123.86,102.93,93.08,66.02,66.34,106.72,106.56,52.98,59.27,26.19,79.29,45.83,43.94,81.48,67.84,140.15,51.95
17/05/1995,108.38,101.8,98.58,78.26,89.19,80.11,75.5,112.04,51.81,60.63,84.41,95.98,73.84,86.79,110.55,45.69,120.43,76.37,76.19,145.23,84.49,125.23,103.47,93.82,66.79,67.59,107.38,107.21,53.36,59.69,25.14,80.93,46.52,44.58,82.31,67.58,140.7,52.22
18/05/1995,108.7,100.27,98.11,78.16,88.79,79.48,75.63,111.87,52.07,60.5,83.76,95.83,72.74,85.59,111.49,44.79,121.35,77.13,75.92,144.4,84.43,124.68,103.2,93.83,66.34,67.39,105.72,105.56,53.47,59.34,25.25,80.92,46.6,44.65,81.4,67.49,140.29,52.48
19/05/1995,107.87,99.1,96.86,76.87,87.76,78.92,74.89,110.04,51.73,60.26,83.31,95.87,71.66,84.52,109.09,44.4,119.63,76.27,75.59,141.95,83.01,122.36,102.09,92.68,64.98,66.6,104.2,104.04,52.72,59.2,24.43,79.12,46.28,44.33,80.89,67.49,138.45,52.04
22/05/1995,106.66,97.37,94.83,76.31,85.47,77.35,73.65,108.33,51.32,59.37,82.36,93.72,70.32,83.02,107.59,44.1,118.19,75.43,74.67,138.82,81.5,120.06,100.27,90.52,64.15,65.45,102.29,102.14,52.5,58.63,24.08,78.22,45.45,43.54,80.07,67.23,135.9,51.51
23/05/1995,105.59,98.14,94.9,76.7,85.5,77.46,73.1,109.05,51.26,59.31,82.94,94.28,71.03,83.63,108.61,44.26,118.64,76.05,74.9,138.91,82.28,119.85,100.35,90.15,64.36,65.48,102.36,102.2,52.48,58.69,23.84,78.75,45.74,43.81,80.56,66.44,136.14,51.43
24/05/1995,107.07,98.84,95.27,76.43,86.13,77.52,73.93,109.69,51.34,60.28,83.89,95.22,71.84,84.31,109.44,44.17,118.6,75.05,75.18,140.15,82.75,120.25,101.33,90.84,65.37,65.88,102.52,102.36,52.99,58.76,23.96,78.9,46.23,44.27,81.18,66.61,134.32,51.5
25/05/1995,105.17,98.27,93.87,73.62,85.21,76.1,72.68,107.6,51.09,59.6,83.69,93.43,70.55,83.57,108.57,44.12,117.22,73.52,73.97,138.53,81.07,118.37,100.08,89.4,63.69,65.14,101.06,100.91,52.79,58.28,24.2,79.32,45.93,44,81.01,66.7,132.14,51.2
26/05/1995,105.67,98.32,94.51,75.5,85.98,76.45,73.08,108.18,51.57,59.77,83.68,93.43,71.02,83.8,108.21,44.28,117.65,74.7,74.59,139.08,81.63,119.5,100.55,89.99,64.49,65.86,101.84,101.68,53.32,58.77,24.08,80.48,46.02,44.08,81.09,67.66,131.49,51.56
29/05/1995,104.78,96.93,93.84,74.97,85.14,76.11,72.51,107.61,51.21,59.56,83.06,93.33,70.22,82.71,108.53,44.1,115.95,73.03,74.25,137.89,81.28,118.32,99.77,89.35,64.15,65.65,100.93,100.78,52.66,58.45,23.96,79.52,45.82,43.89,80.56,68.45,131.45,51.2
30/05/1995,105.91,97.6,94.39,75.96,85.43,76.61,73.14,108.13,51.16,59.81,82.67,93.73,70.51,83.23,108.66,44.25,116.17,73.62,74.73,139.22,81.89,119.35,100.48,89.87,64.52,66.1,101.56,101.41,52.83,58.58,23.96,80.68,45.83,43.9,80.36,70.11,131.48,51.15
31/05/1995,104.5,96.79,93.13,75.56,84.29,75.84,72.25,107.18,51.26,58.89,83.28,92.81,69.88,82.51,107.75,43.19,115.56,73.74,73.97,137.05,81.43,117.12,99.09,88.92,63.46,65.48,101.17,101.02,52.29,58.03,23.96,80.56,45.44,43.53,80.25,69.68,129.8,51.13
1/06/1995,105.54,96.97,93.19,75.57,84.19,76.12,72.84,107.67,51.28,59.03,82.9,93.45,71.05,82.97,105.91,43.67,115.84,73.86,74.14,137.51,82.09,117.48,99.37,89.46,63.66,65.7,100.4,100.25,51.74,58.22,23.84,82.12,45.82,43.89,80.23,69.94,130.79,51.17
2/06/1995,106.36,99.49,94.27,75.52,85.06,77.11,73.52,108.96,51.4,59.43,83.05,94.43,73.07,85.03,106.49,44.25,117.05,73.52,74.67,139.72,83.15,118.93,100.36,90.47,63.82,66.03,101.79,101.64,52.15,58.66,24.31,82.08,45.97,44.04,80.63,69.94,133.61,51.28
5/06/1995,106.64,100.32,94.22,75.55,85.08,77.2,73.49,109.09,51.4,59.65,82.58,93.91,73.95,85.78,105.5,44.59,116.6,74.21,74.53,140.17,83.05,118.76,100.76,90.06,64.03,65.72,101.63,101.47,52.22,58.66,24.43,81.62,45.85,43.93,80.47,69.5,134.38,51.35
6/06/1995,105.44,98.13,93.1,74.55,84.29,76.39,72.52,107.94,51.07,58.99,81.96,92.77,72.42,84.03,105.14,43.83,115.6,73.51,73.78,138.44,82.25,116.59,99.6,88.68,63.14,64.95,100.6,100.45,52.2,58.12,24.55,81.12,45.54,43.63,79.65,69.15,133.24,51.08
7/06/1995,105.7,98.36,92.66,74.76,83.73,76.43,72.7,107.97,51.43,58.93,82.13,92.72,71.82,84.04,104.51,43.71,115.71,72.57,73.75,138.08,82.3,115.59,99.31,88.9,63.3,65.58,101.07,100.92,51.88,58.1,24.78,81.68,45.56,43.65,79.71,68.63,132.8,51.48
8/06/1995,103.76,96.6,91.35,73.83,82.11,75.77,71.43,106.46,51.02,58.27,81.48,92.01,70.4,82.56,102.64,43.11,114.26,72.04,72.7,135.6,81.3,113.86,97.93,87.43,62.38,64.86,100.27,100.12,51,57.08,24.31,80.8,44.75,42.88,78.95,67.75,131.21,51.02
9/06/1995,102.01,94.73,89.37,72.94,80.12,74.07,70.07,104.56,51.22,57.26,80.59,90.16,69.53,81.13,100.57,42.83,112.88,70.61,71.47,132.18,80,111.7,95.84,85.51,61.04,64.44,97.01,96.86,50.58,56.15,23.96,80.44,44.07,42.23,78.18,67.75,126.72,51.16
12/06/1995,101.17,93.74,87.56,71.53,77.95,73.17,69.42,103.59,50.64,56.51,79.42,89.15,67.97,80.06,98.23,41.77,112.3,69.55,70.72,128.93,79.09,109.16,94.06,84.61,60.93,64.45,96.25,96.1,49.91,55.72,23.61,79.24,43.39,41.58,76.83,65.65,124.3,50.62
13/06/1995,100.62,93.45,86.04,71.36,76.37,72.24,68.4,102.67,50.48,55.94,79.04,88.42,67.41,79.68,96.45,41.61,108.98,67.99,70.17,125.23,78.68,106.98,92.19,82.35,60.97,64.04,95.31,95.17,49.85,55.27,22.79,78.04,43.22,41.4,76.48,63.55,123.45,50.41
14/06/1995,101.2,92.81,86.51,71.77,77.19,72.35,69,102.97,50.4,56.28,79.03,88.32,67.55,79.38,97.36,42,109.88,68.46,70.42,125.88,79.21,107.44,92.71,83.41,60.09,64.02,95.98,95.84,49.4,55.76,23.49,78.28,43.56,41.74,76.67,63.02,124.29,50.31
15/06/1995,102.22,93.39,87.53,73.12,78.45,73.02,69.87,103.99,50.43,56.96,79.59,89.8,68.6,80.12,98.88,42.71,111.01,68.19,71.64,128.63,79.81,108.46,94.1,84.71,61.89,64.5,97.11,96.97,51.1,56.48,22.55,78.25,44.19,42.32,77.42,63.81,124.4,50.48
16/06/1995,102.01,92.57,87.44,73.65,78.86,72.76,69.45,103.84,50.25,56.83,79.06,88.7,68.61,79.57,99.29,41.94,111.38,67.95,71.35,128.28,79.61,107.89,93.86,83.78,61.4,63.14,97.71,97.56,51.11,56.4,22.9,78.92,44.04,42.19,76.66,65.04,125.42,50.17
19/06/1995,103.08,92.17,87.15,73.4,78.51,72.44,70.06,103.55,50.2,57.08,79.21,88.28,68.15,79.23,98.58,41.97,111.54,68.79,70.92,129.06,79.65,107.89,94.41,84.31,60.6,63.19,98.05,97.91,50.73,56.05,22.9,79.3,44.26,42.39,76.79,63.64,126.56,50.11
20/06/1995,102.81,90.85,86.59,72.83,78.38,72.14,69.68,103.49,50.28,57.09,79.82,88.83,67.72,78.38,97.85,42.11,109.7,68.68,71.13,129.92,79.81,106.4,94.7,83.55,60.55,63.65,96.76,96.61,51.46,56.24,22.9,79.69,44.41,42.53,77.28,63.9,124.51,50.18
21/06/1995,104.56,91.47,87.66,73.74,79.26,72.95,71.02,105.33,50.49,58.01,80.93,89.77,68.32,79.09,98.89,42.92,110.8,68.45,71.74,131.83,81.22,108.04,95.97,85.41,61.75,64.53,97.93,97.78,51.94,56.46,22.9,80.12,45.33,43.41,78.47,64.34,125.18,50.51
22/06/1995,104.7,90.25,87.48,73.57,78.76,72.82,71.4,105.08,50.14,58.09,80.54,89.27,68.29,78.34,99.5,43.58,110.33,68.31,71.78,131.56,80.61,108.04,95.92,86.31,61.8,63.73,97.74,97.59,52.04,56.65,24.08,80,45.62,43.7,78.53,64.42,127.36,50.13
23/06/1995,106.49,91.35,89.07,74.12,80.17,74.31,72.57,107.57,50.76,59.28,82.19,90.91,69.55,79.43,100.65,44.16,112.34,70.63,72.76,135.42,81.99,109.9,98.4,87.63,64.02,64.73,99.81,99.66,52.34,57.44,23.84,80.25,46.75,44.77,79.98,65.56,132.76,50.83
26/06/1995,106.74,91.55,88.5,73.21,79.26,74.44,72.68,106.57,50.45,59.6,81.76,90.06,69.54,79.44,100.42,44.21,111.84,69.8,72.36,134.76,81.26,108.48,98.31,87.69,63.14,64.01,98.15,98,51.59,57.36,23.73,80.1,47.32,45.31,79.7,65.48,128.9,50.34
27/06/1995,105.82,91.13,87.24,71.08,77.96,73.19,71.74,104.74,50.46,58.55,80.07,89.24,68.55,78.87,99.27,43.74,111.06,68.68,71.3,132.14,79.61,107.47,96.5,86.06,61.89,63.87,95.52,95.38,51.53,56.65,23.02,79.93,46.74,44.74,78.28,65.13,126.36,50.37
28/06/1995,104.47,90.12,86.41,71.38,77.66,72.22,70.98,103.87,50.42,58.09,79.92,88.71,67.71,77.96,98.45,43.51,110.04,67.81,70.73,129.48,79.2,106.32,95.15,85.4,60.86,63.42,95.47,95.33,50.9,55.99,22.9,79.48,46.02,44.06,78.06,65.21,124.67,50.15
29/06/1995,105.69,88.1,85.84,70.5,77.02,71.97,71.39,103.74,50.49,58.05,80.64,87.44,65.13,76.04,97.22,43.51,109.85,67.66,70.12,128.48,79.13,105.53,94.77,85.21,61.19,63.42,94.43,94.29,50.59,55.74,22.67,79.19,46.46,44.48,78.57,65.56,125.48,50.22
30/06/1995,105.36,87.17,86.19,70.28,77.27,72.56,71.54,104.91,51.17,58.27,81.4,87.99,63.97,75.28,97.51,43.16,112.21,68.24,70.65,130.82,80.09,105.49,95.8,85.99,61.91,64.12,94.5,94.36,50.62,56.44,23.02,78.64,46.86,44.86,78.92,66.35,127.19,50.81
3/07/1995,105.77,86.39,86.02,70.55,77.49,72.34,71.92,105.08,51.53,58.49,81.69,87.67,62.6,74.42,98.31,43.4,111.51,67.94,70.44,131.59,80.23,104.64,96.18,86.6,62.47,63.85,94.66,94.52,51.07,56.28,23.02,79.39,47.41,45.38,79.25,66.35,125.29,51.17
4/07/1995,106.82,87.17,87.12,71.07,78.99,73.17,72.73,106.25,52.08,58.99,82.14,89.2,64.4,75.49,98.88,43.61,112.88,69.01,71.31,133.62,81.26,105.66,97.36,87.73,62.37,64.28,96.01,95.87,51.96,56.62,23.49,78.97,47.54,45.52,79.66,67.66,127.25,51.76
5/07/1995,107.43,87.05,87.49,71,79.33,73.66,72.96,107.03,52.14,59.47,82.58,89.81,64.41,75.5,99.24,43.82,113.93,68.72,71.43,134.33,81.92,105.8,97.92,87.73,62.65,65.14,96.18,96.04,51.54,56.63,23.37,80.65,47.57,45.54,80.08,66.09,127.31,51.81
6/07/1995,108.85,89.12,89.15,72.77,80.89,74.96,74.38,107.92,52.22,60.75,83.47,90.42,66.61,77.34,102.07,45.05,114.67,70.62,72.33,136.69,82.34,107.66,99.9,90.15,63.74,65.51,97.12,96.97,51.44,57.32,24.08,81.58,48.85,46.77,81.33,68.19,131.56,51.94
7/07/1995,114.2,96.13,93.23,76.33,84.82,77.94,77.28,112.5,52.66,62.82,86.4,94.4,72.2,83.34,105.43,45.58,120.1,75.31,74.98,144.97,86.1,113.46,104.84,92.47,65.03,68.68,102,101.85,52.39,58.96,25.72,82.79,50.03,47.92,83.65,67.14,139.88,52.83
10/07/1995,116.13,95.2,94.4,75.64,85.73,77.91,79.21,111.99,52.64,63.82,86.51,94.1,73.67,83.39,107.2,46.55,120.47,73.47,74.77,147.79,84.87,116.9,106.26,95.78,66.51,69.72,100.98,100.83,52.37,58.97,25.25,83.05,51.82,49.61,84.22,67.84,138.37,52.56
11/07/1995,117.4,96.57,95.48,77.41,86.7,78.78,79.89,113.62,52.93,64.88,86.99,95.4,74.68,84.5,107.97,46.79,120.98,75.92,75.49,149.75,86.15,118.41,108.03,96.31,67.14,69.83,101.41,101.26,52.46,59.11,25.25,83.29,53.21,50.93,84.68,70.03,140.01,52.93
12/07/1995,117.55,96.24,97.31,76.96,87.46,82.19,80.38,113.91,52.1,65.31,86.49,95.32,74.37,84.18,109.12,47.24,121.36,75.15,75.39,149.32,86.35,118.52,108.09,97.52,67.28,69.47,101.52,101.37,52.28,59.06,25.25,83.46,53.43,51.14,84.55,68.8,140.22,52.14
13/07/1995,117.92,95.67,97.39,76.49,88.02,81.64,80.55,113,51.26,65.12,85.68,94.23,73.79,83.61,107.84,47.97,120.44,74.76,74.8,149.08,85.71,119.5,107.81,97.61,66.96,69.42,100.66,100.51,52.13,58.62,25.02,82.45,53.97,51.64,84.35,69.41,136.08,51.35
14/07/1995,118.42,95.72,96.97,76.82,87.59,80.96,80.81,112.5,50.98,65.1,85.11,94.43,74.07,83.72,108.56,47.93,120.13,75.04,75.02,148.5,85.51,119.34,107.64,97.79,66.8,68.78,100.77,100.62,52.21,58.88,25.25,82.78,53.55,51.25,83.93,68.71,136.64,51.05
17/07/1995,119.24,97.5,97.93,77.26,88.8,81.91,81.63,114.31,51.49,65.62,85.31,95.91,75.46,85.15,109.88,47.73,121.22,76.4,75.57,151.83,87.56,119.72,109.33,99.18,67.64,68.93,103.12,102.96,51.46,59.18,25.25,82.78,54.27,51.93,83.97,68.19,137.51,51.72
18/07/1995,118.23,95.62,96.37,76.5,87.54,80.63,81.13,113.05,50.98,65.33,85.65,95.04,74.58,83.79,108.64,47.08,119.96,75.32,75.26,148.84,86.39,117.39,107.97,98.9,67.3,68.3,100.41,100.26,51.55,59.24,24.67,82.93,53.77,51.44,83.88,68.28,137.91,51.17
19/07/1995,116.01,95.14,95.26,76.19,86.14,79.66,79.67,112.28,50.71,64.73,84.88,94.31,73.74,83.07,107.49,46.93,120.1,74.49,75.01,146.46,85.71,116.65,106.61,97.22,66.77,67.08,99.8,99.65,51.13,59.23,24.2,82.19,52.62,50.35,83.27,68.71,137.31,50.85
20/07/1995,117.25,95.8,95.45,76.18,86.34,79.77,80.09,112.89,51.03,64.57,85.67,95.22,74.12,83.62,106.6,46.22,120.34,75.56,75.58,146.61,86.39,117.24,106.7,97.05,66.43,67.67,99.44,99.29,52.64,59.59,24.08,82.16,51.76,49.53,83.46,68.89,138.71,51.2
21/07/1995,117.99,95.86,96.59,76.47,86.38,80.74,80.59,113.69,51.37,65.18,86.01,95.63,75.07,84.01,108.62,46.2,122.26,74.78,75.78,148.8,86.62,119.76,107.77,97.62,67.07,67.57,99.89,99.74,51.91,59.84,24.67,82.56,52.32,50.07,83.69,68.8,141.18,51.51
24/07/1995,117.73,96.91,96.71,76.58,85.92,81.13,80.79,113.86,51.08,65.34,87.37,95.77,75.54,84.75,108.48,45.94,123.91,74.88,75.69,148.2,86.68,120.22,107.7,98.48,67.15,67.97,99.19,99.04,52.1,59.55,24.67,82.58,52.78,50.51,84.51,69.33,141.46,51.18
25/07/1995,115.06,95.81,94.38,75.09,84.17,78.91,79.04,111.97,50.84,63.96,86.05,94.15,74.01,83.51,106.49,45.54,121.33,73.44,74.56,144.13,85.8,117.21,105.13,96.48,65.83,67.04,97.69,97.55,51.81,58.76,24.43,81.64,51.66,49.44,83.38,68.8,138.33,50.88
26/07/1995,115.97,96.62,94.79,75.57,84.65,79.45,79.76,112.22,51.16,64.59,85.75,94.93,75.04,84.39,107.48,46.25,122.25,74.46,75.28,145.8,85.33,117.1,106.29,97.51,66.59,67.73,98.18,98.03,51.65,59.42,24.08,80.99,52.45,50.18,83.53,71.25,137.83,51.12
27/07/1995,116.79,98.34,95.56,76.4,84.97,79.86,80.32,113.21,51.37,65.46,86.76,95.97,76.96,86.12,108.45,45.93,123.28,75.3,75.67,147.45,86.28,118.94,107.59,98.19,66.9,68.82,100.4,100.25,51.25,59.55,24.08,81.17,53.09,50.79,84.08,70.46,139.48,51.36
28/07/1995,116.28,99.08,95.54,77.56,85.34,79.77,80.13,113.99,51.42,65.61,87.09,95.25,76.74,86.52,108.79,46.37,124.32,75.54,75.69,148.77,86.39,118.46,108.18,98.2,68.33,69.04,99.4,99.25,51.3,59.54,24.55,80.92,53.3,51,84.53,69.33,143.07,51.31
31/07/1995,116.72,100.11,96.19,78.32,86.09,80.28,80.52,115.24,51.81,65.7,87.78,95.76,77.28,87.27,109.17,46.05,126.64,75.97,76.1,150.17,87.37,119.15,108.77,98.84,68.76,69.09,99.46,99.31,52.53,59.61,24.67,81.51,53.1,50.81,84.86,69.94,143.96,51.77
1/08/1995,114.62,97.94,94.43,77.47,84.05,79.15,79.29,113.97,51.54,64.95,85.64,94.07,75.17,85.31,106.82,45.6,124.41,74.49,75.03,146.62,86.91,117.08,106.83,97.67,67.63,67.82,98.31,98.17,51.75,58.97,24.55,80.7,52.38,50.12,83.12,68.71,140.74,51.43
2/08/1995,116.01,99.07,95.56,78.35,84.96,80.4,80.5,115.22,51.3,65.89,87.63,95.44,75.97,86.26,108.43,45.85,125.99,75.6,76.08,148.25,87.6,117.95,108.22,99.55,68.56,68.63,99.75,99.6,52.49,59.72,24.67,80.61,53.62,51.3,84.65,68.71,143.71,51.3
3/08/1995,118.48,99.24,96.66,77.84,85.88,81.11,83.28,115.96,50.88,68.75,87.78,95.04,77.88,87.1,108.22,47.75,128.56,75.92,75.99,152.15,87.48,120.18,111.66,104.69,69.67,69.95,98.98,98.83,52.43,59.9,25.84,82.2,56.35,53.91,85.72,69.15,149.26,50.82
4/08/1995,118.26,97.81,96.35,77.21,85.38,80.65,83.03,115.17,50.38,68.06,86.89,93.96,76.49,85.84,107.11,47.42,126.9,76,75.26,152.22,87.3,120.66,111.19,104.21,68.01,69.52,98.73,98.58,52.54,59.31,25.37,81.81,55.97,53.55,84.92,68.89,148.48,50.37
7/08/1995,118.6,97.02,96.25,76.61,85.8,79.92,83.09,115.24,50.74,67.65,87.13,94.09,75.83,85.08,106.32,47.18,126.94,75.01,74.98,151.7,87.47,121.21,110.57,104.03,67.67,68.79,98.48,98.33,52.1,59.04,24.9,81.51,56,53.57,84.97,68.89,148.94,50.6
8/08/1995,119.51,98.6,96.99,77.11,86.55,80.71,83.6,115.81,50.96,68.07,87.89,94.78,76.76,86.32,106.72,47.48,127.5,76.04,75.65,152.94,87.58,121.8,111.44,104.45,68.64,69.88,99.39,99.24,52.66,59.73,24.78,81.45,56.78,54.31,85.66,68.89,149.16,50.9
9/08/1995,119.54,98.6,97.86,77.1,86.83,81.52,83.62,115.8,50.88,68.15,87.54,94.43,76.7,86.26,107.18,47.35,127.73,76.28,75.55,154.29,87.69,123.54,111.98,104.47,68.34,69.33,98.97,98.82,52.9,59.7,24.67,81.65,56.67,54.2,85.34,69.41,148.06,50.8
10/08/1995,118.11,97.93,97.84,76.63,86.8,81.78,83.02,115.18,50.67,68.06,86.54,93.99,76.4,85.86,107.19,47.61,127.59,76.37,75.16,154.14,87.04,123.03,111.88,104.35,68.32,68.99,99,98.86,52.64,59.37,25.84,81.67,56.65,54.2,84.78,68.8,143.46,50.56
11/08/1995,118.9,98.4,98.76,77.31,87.94,82.19,83.39,115.84,50.76,68.21,86.74,93.81,76,85.96,106.98,47.58,127.3,76.8,75.2,154.82,87.58,124.7,112.27,104.52,68.98,69.28,98.48,98.33,52.74,59.43,26.31,84.88,56.64,54.2,84.9,68.63,144.12,50.56
14/08/1995,118.73,98.58,99.92,77.64,88.77,84.31,83.41,116.66,51.34,68.35,86.99,95.23,76.69,86.34,106.48,47.29,128.32,76.84,75.84,155.78,88.4,124.73,112.71,104.78,68.96,69.51,98.58,98.44,52.69,59.87,26.9,87.25,56.43,54.01,84.93,68.45,146.28,51.01
15/08/1995,121.63,101.08,102.47,78.81,91.32,85.9,85.39,119.98,52.34,70.28,89.17,96.82,80.6,89.15,108.86,49.19,133.14,79.52,77.41,160.19,90.67,128.64,115.96,107.18,70.4,71.82,100.13,99.98,53.29,61.25,28.54,90.92,58.17,55.69,87.41,70.81,149.7,52.1
16/08/1995,129.55,105.08,106.05,80.97,94.34,88.6,89.42,124.71,52.39,72.97,93.32,98.79,85.66,93.33,110.8,53.04,139.8,84.05,79.06,169.3,93.45,134.42,121.6,109.84,75.41,74.53,102.14,101.99,54.33,62.45,29.13,92.38,60.62,58.02,92.27,72.22,153.37,52.27
17/08/1995,129.88,103.77,105.32,80.4,93.84,88.39,89.67,124.15,51.78,72.49,91.68,98.44,85.79,92.47,110.23,52.33,141.84,83.05,78.8,169.42,93.26,132.48,121.15,110.18,75.24,73.66,101.42,101.26,54.09,62.22,28.89,91.65,60.28,57.69,90.77,72.22,153.06,51.66
18/08/1995,128.93,102.98,104.65,80.14,93.18,87.64,88.8,123.73,51.74,71.53,91.28,98.3,85,91.82,109.25,52.52,141.89,82.75,78.7,167.92,92.67,132.15,119.91,108.78,74.27,73.49,100.02,99.87,53.86,62.14,28.66,91.43,59.94,57.37,90.59,72.48,152.28,51.65
21/08/1995,127.46,101.57,104.06,79.03,92.73,87.3,87.66,122.61,51.32,71.13,90.57,97.93,83.17,90.46,111.74,51.88,140.69,81.74,78.24,167.47,91.83,130.25,119.33,107.15,73.86,73.07,100.37,100.22,53.93,61.8,28.42,90.92,59.32,56.78,89.76,72.04,150.49,51.2
22/08/1995,127.65,101.41,103.89,79.46,93.04,86.86,87.86,123.09,51.25,70.76,90.38,97.87,82.2,89.99,112.52,50.89,142.95,82.29,78.54,166.67,92.13,129.72,118.86,107.52,74.13,72.37,101.65,101.5,54.28,62.18,28.19,89.81,58.91,56.38,89.12,71.69,150.93,51.27
23/08/1995,126.81,100.5,103.43,79.77,93.14,86.5,87.02,122.53,51.47,70.02,90.8,97.55,82.14,89.49,111.88,51.12,141.45,82.11,78.31,165.02,91.99,128.4,117.75,106.07,73.04,72.93,101.22,101.06,54.11,62.01,27.95,89.33,58.17,55.68,89.54,71.25,149.58,51.47
24/08/1995,126.93,100.34,103.94,80.25,93.49,87.19,87.31,123.2,51.55,70.5,90.95,99.12,82.62,89.57,111.69,53.57,141.52,81.63,79.92,164.98,92.73,128.88,118.02,106.76,73.57,72.85,101.89,101.73,54.39,63.62,27.72,89.73,58.44,55.93,90.88,80.01,150.02,51.51
25/08/1995,126.88,99.57,103.26,80.41,93.3,86.78,86.75,122.93,51.51,70.1,90.2,98.65,81.96,88.93,111.33,52.3,141.39,81.76,79.35,164.05,92.47,127.1,117.43,105.24,73,72.79,101.26,101.11,54.75,63.11,28.31,89.71,58.77,56.26,89.72,72.74,151.16,51.41
28/08/1995,126.72,99.44,103.35,80.65,93.52,86.64,86.78,123.01,51.69,70.56,92.08,99.08,81.72,88.79,111.31,52.85,142.35,81.23,79.5,163.89,92.55,127.41,117.64,105.49,73.26,73.38,101.46,101.3,54.27,63.17,29.25,89.76,59.12,56.61,91.32,73.35,152.7,51.56
29/08/1995,128.47,100.35,104.76,80.93,94.17,87.98,88.11,124.37,51.68,72.11,92.53,99.92,83.29,90.01,111.93,54.33,143.71,82.67,79.89,167.27,93.24,129.96,120.11,107.33,74.73,74.79,102.62,102.47,54.74,63.2,31.48,92.26,60.8,58.23,92.37,73.88,153.56,51.63
30/08/1995,127.79,98.95,104.58,80.24,93.98,87.64,87.59,123.8,51.28,72.44,91.35,98.58,81.89,88.63,109.97,54.23,141.99,81.3,79.37,167.06,92.96,130.58,120.09,106.62,74.37,73.61,102.3,102.14,54.6,62.93,34.18,94.08,60.43,57.93,91.49,73.44,153.3,51.16
31/08/1995,128.28,99.2,105.24,80.66,94.47,88.26,87.93,124.08,51.6,72.92,93.07,99.46,82.18,88.89,110.8,54.18,142.69,82.22,80.02,167.68,92.74,131.38,120.77,107.02,74.56,74.1,102.4,102.25,55.61,63.3,34.3,95.89,61.04,58.51,92.67,72.57,154.61,51.62
1/09/1995,127.49,98.75,104.85,80.74,94.45,87.75,87.66,123.83,51.28,72.98,93.18,99.09,81.57,88.41,111.07,55.05,141.5,82.9,79.89,167.32,92.46,130.64,120.79,107.12,74.69,73.71,102.17,102.02,56.59,63.13,33.94,96.15,62.23,59.64,93.19,72.39,154.16,51.25
4/09/1995,125.46,97.91,103.54,80.6,93.7,86.61,86.41,122.33,51.36,72.24,93.18,97.69,80.46,87.51,109.52,54.48,140.14,81.92,79.25,164.78,91.72,128.51,119.26,105.84,72.67,72.92,101.21,101.06,56.1,62.92,34.06,94.22,61.97,59.39,92.9,73.09,152.97,51.27
