Date,FTSE USA H/C EQ & SVS - PRICE INDEX,FTSE USA TRAVEL & LEIS - PRICE INDEX,FTSE USA TOBACCO - PRICE INDEX,FTSE USA TCH H/W & EQ - PRICE INDEX,FTSE USA SUPPORT SVS - PRICE INDEX,FTSE USA S/W & COMP SVS - PRICE INDEX,FTSE USA REIT - PRICE INDEX,FTSE USA PHARM & BIO - PRICE INDEX,FTSE USA PERSONAL GOODS - PRICE INDEX,FTSE USA OIL & GAS PROD - PRICE INDEX,FTSE USA OIL & GAS - PRICE INDEX,FTSE USA NONLIFE INSUR - PRICE INDEX,FTSE USA MINING - PRICE INDEX,FTSE USA LEISURE GDS - PRICE INDEX,FTSE USA LIFE INSURANCE - PRICE INDEX,FTSE USA INDUSTRIAL MET - PRICE INDEX,FTSE USA INDS TRANSPT - PRICE INDEX,FTSE USA FD & DRUG RTL - PRICE INDEX,FTSE USA FD PRODUCERS - PRICE INDEX,FTSE USA FIN SVS L - PRICE INDEX,FTSE USA FORESTRY & PAP - PRICE INDEX,FTSE USA FXD LINE T/CM - PRICE INDEX,FTSE USA GEN RETAILERS - PRICE INDEX,FTSE USA GENERAL INDS - PRICE INDEX,FTSE USA INDS ENG - PRICE INDEX,FTSE USA INDUSTRIALS - PRICE INDEX,FTSE USA MEDIA - PRICE INDEX,FTSE USA TECHNOLOGY - PRICE INDEX,FTSE USA TELECOM - PRICE INDEX,FTSE USA UTILITIES - PRICE INDEX,FTSE USA AERO/DEFENSE - PRICE INDEX,FTSE USA AUTO & PARTS - PRICE INDEX,FTSE USA BEVERAGES - PRICE INDEX,FTSE USA CON & MAT - PRICE INDEX,FTSE USA ELTRO/ELEC EQ - PRICE INDEX,FTSE USA BANKS - PRICE INDEX,FTSE USA BASIC MATS - PRICE INDEX,FTSE USA CHEMICALS - PRICE INDEX,FTSE USA CONSUMER GDS - PRICE INDEX,FTSE USA CONSUMER SVS - PRICE INDEX,FTSE USA ELECTRICITY - PRICE INDEX,FTSE USA FINANCIALS - PRICE INDEX,FTSE USA HEALTH CARE - PRICE INDEX
30/04/1996,478.77,352.62,554.97,214.16,1770.48,201.18,65.43,300.85,411.77,236.13,237.62,257.93,553.03,232.14,187.11,296.94,264.27,261.83,421.77,297.84,234.77,162.66,287.2,226.82,193.17,298.04,224.89,209.46,335.8,239.93,309.95,236.79,550.14,229.43,309.29,225.41,238.67,281.45,467.88,391.93,243.91,253.72,357.26
1/05/1996,477.37,353.15,557.52,214.92,1767.95,202.72,65.03,300.41,412.47,233.24,234.86,258.17,552.61,233.51,187.06,296.26,264.33,259.15,421.64,299.13,234.92,162.03,291.49,227.72,194.34,298.97,226.78,210.46,334.25,240.64,309.9,239.51,552.27,228.63,310.23,225.37,238.53,281.37,472.52,394.97,244.89,253.98,357.32
2/05/1996,464.17,347.07,546.46,213.2,1748.69,198.1,65.13,292.86,404.87,230.84,232.44,251.76,546.71,230.71,183.93,295.66,263,255.31,414.49,289,234.11,157.96,285.44,225.28,192.56,295.8,223.37,207.83,326.26,237.66,303.66,238.22,543.26,225.49,308.12,219.45,237.38,280.07,469.11,388.51,241.83,247.15,349.6
3/05/1996,462.93,345.03,547.25,214.47,1747.83,197.69,65.08,290.21,404.08,229.31,230.86,250.96,541.47,232.15,182.3,299.22,260.47,253.79,412.07,287.27,237.94,158.53,286.16,223.5,193.4,294.2,222.43,208.57,327.06,235.64,301.91,237.64,539.32,227.25,306.18,218.65,239.41,281.65,469.09,387.28,239.93,246.08,347.74
6/05/1996,461.2,347.81,542.27,215.72,1748.94,198.14,65.57,288.14,404.88,228.36,230.56,250.46,565.05,231.87,180.51,304.78,260.36,252.81,413.37,283.46,235.76,158.75,285.62,224.36,192.9,293.13,219.67,209.56,327.32,235.84,300.2,236.75,544.14,226.17,303.37,216.69,238.98,280.83,467.67,386.85,240.29,244,347.16
7/05/1996,461.6,344.96,535.39,213.42,1739.22,197.21,65.59,289.05,401.66,226.19,228.62,250.19,569.63,234.41,180.63,301.07,257.86,254.23,409.82,284.07,233.13,157.94,284.77,224.14,192.36,291.23,217.1,207.7,326.05,235.72,296.54,237.02,548.49,224.01,300.42,216.85,236.48,278,469.48,383.96,240.07,244.16,346.86
8/05/1996,464.78,342.21,542.94,213.96,1747.77,197.15,65.71,293.13,408.6,228.82,231.23,253.56,574.11,235.94,183.23,302.73,258.69,254.58,413.34,291.46,232.65,160.23,286.65,222.37,191.91,291.71,218.1,208.05,330.29,240.04,300.59,236.5,557.12,222.41,302.1,220.88,236.42,278.02,469.6,385.18,245.11,248.75,351.28
9/05/1996,464.06,340.45,540.62,213.28,1756.96,197.22,65.81,289.88,414.2,230.1,232.23,254.14,566.17,234.44,183.22,302.01,258.84,257.79,414.97,291.69,229.8,161.37,284.79,225.67,192.84,294.71,217.12,207.61,332.84,240.64,302.36,236.16,560.27,224.83,305.21,220.77,235.42,276.92,468.27,383.55,245.45,248.84,350.89
10/05/1996,469.89,346.41,544.21,215.3,1753.12,200.27,65.89,294.57,417.19,230.89,233.02,257.7,567.5,237.3,185.77,303.24,261.12,265.3,416.42,299.87,230.33,163.39,289.68,228.39,193.18,297.27,219.46,209.95,337.65,243.34,306.52,234.13,565.37,224.41,306.99,224.98,235.82,277.34,466.99,388.33,248.39,253.71,354.63
13/05/1996,475.42,351.83,554.44,221.67,1778.7,205.81,66.38,299.24,420.07,234.21,236.33,259.75,573.89,240.6,187.2,304.1,265.82,270.28,420.17,302.29,235.41,164.76,295.67,230.52,195.72,300.69,223.43,216.04,340.89,245.58,310.05,235.88,576.17,226.07,310.93,227.25,238.1,279.42,471.34,395.25,250.56,256.02,359.61
14/05/1996,475.58,353.59,560.78,223.54,1789.45,207.13,66.62,299.76,421.44,235.57,237.64,260.27,574.99,242.9,187.69,303.17,265.99,268.76,422.37,303.75,236.19,165.1,298.83,230.02,199.65,302.32,224.87,217.73,341.29,246.61,313.74,239.58,586.55,235.13,312.2,229.07,240.55,282.57,477.9,397.65,251.56,257.52,361.7
15/05/1996,481.82,350.88,560.37,223.62,1791.18,206.61,66.42,301,422.34,235.43,237.57,259.99,577.25,240.98,187.83,302.81,268.3,266.76,424.14,302.2,234.82,164.64,297.34,229.44,200.19,301.83,224.98,217.62,340.15,246.15,312.26,240.37,589.63,238.12,311.92,228.36,239.33,280.35,477.95,396.99,250.88,256.77,363.59
16/05/1996,482.66,352.39,561.29,221.5,1795.26,207.33,66.84,303.52,423.52,232.37,234.6,258.36,574.47,241.59,186.29,300.93,266.86,265.79,423.14,300.87,234.76,164.6,298.44,228.2,200.27,302.25,226.12,216.4,339.93,244.58,311.95,242.45,600.61,238.74,314.54,227.84,238.8,279.61,481.26,397.99,249.26,255.81,365.87
17/05/1996,482.73,354.37,584.12,223.21,1787.6,206.03,66.84,306.31,423.57,233.99,236.04,259.06,570.7,242.33,187.55,299.59,267.8,267.06,428.7,303.97,238.3,163.99,298.57,230.27,202.26,305.45,225.2,217.16,339,244.74,313.74,244.89,608.82,241,318.98,230.48,240.53,281.49,485.14,398.33,249.41,258.18,369.76
20/05/1996,484.06,358.13,588.41,224.05,1779.07,206.72,67.14,307.58,425.34,241.01,242.31,260.91,555.87,244.64,188.91,293.77,266.75,268.57,431.47,306.36,237.62,163.18,300.21,231.66,202.06,308.8,226.75,217.95,337.77,245.02,312.99,244.76,612.19,241.56,326.87,231.84,241.22,283.98,486.26,400.2,249.36,259.88,371.46
21/05/1996,483.39,360.21,591.66,221.95,1775.5,205.41,66.62,305.53,428.51,238.36,240.07,262.86,566.49,246.81,189.55,296.01,268.86,268.96,430.02,307.47,238.18,164.77,301.01,230.47,202.45,307.59,225.03,216.1,340.72,244.6,314.09,244.82,611.76,241.02,324.26,231.83,242.87,286.59,487.56,400.54,248.82,260.49,370.94
22/05/1996,489.13,361.71,595.62,220.87,1788.32,204.46,67.05,308.17,436.14,241.97,243.36,264.08,561.21,246.88,189.71,293.3,271.06,271.19,434.23,311.27,238.43,165.75,302.71,230.27,204.6,310.56,228.71,215.07,342.83,247.82,319.8,245.71,617.7,242.78,328.8,234.96,242.36,285.74,488.87,404.25,252.24,263.3,374.79
23/05/1996,487.12,357.01,631.34,220.88,1777.71,204.83,66.74,309.99,433.67,242.02,243.36,264.52,559.77,247.55,188.61,291.44,268.29,268.52,432.49,309.77,235.91,164.05,300.65,229.74,201.74,309.04,227.37,215.2,339.34,246.58,319.37,243.91,610.84,242.08,326.96,232.92,240.91,284.33,486.68,400.87,250.9,261.8,376.1
24/05/1996,491.55,359.68,631.02,219.93,1805.42,202.87,66.96,315.08,436.52,240.74,242.01,267.25,554.19,248.66,190.12,292.14,268,270.86,437,309.75,234.85,165.6,301.34,229.06,201.17,308.95,228.76,213.93,342.51,248.06,317.96,241.41,619.38,244.02,328.41,233.79,240.86,284.2,483.75,402.67,252.45,262.94,380.26
27/05/1996,491.55,359.68,631.02,219.93,1805.42,202.87,66.96,315.08,436.52,240.74,242.01,267.25,554.19,248.66,190.12,292.14,268,270.86,437,309.75,234.85,165.6,301.34,229.06,201.17,308.95,228.76,213.93,342.51,248.06,317.96,241.41,619.38,244.02,328.41,233.79,240.86,284.2,483.75,402.67,252.45,262.94,380.26
28/05/1996,488.37,356.91,610.81,219.6,1791.32,200.69,66.96,312.45,431.81,237.83,239.17,265.33,550.64,246.35,188.17,289.06,266.92,267.93,432.91,304.4,230.52,165.29,301.89,226.12,199.76,304.69,226.9,213.01,341.51,246.09,317.3,242.5,602.66,240.62,321.27,231.26,239.07,283.43,484,400.71,250.8,259.94,374.91
29/05/1996,485.08,351,617.28,216.46,1788.82,199.88,66.86,311.43,427.46,235.23,236.55,262.97,544.75,244.7,187.59,288.04,265.67,269.13,430.3,303.4,227.65,164.78,301.28,223.78,198.92,302.6,225.68,210.62,340.77,244.76,315.32,240.69,600.49,239.12,319.6,229.98,236.97,280.88,480.5,398.73,249.57,258.5,373.48
30/05/1996,489.98,357.09,616.18,218.6,1795.91,202.43,66.63,316.1,432.07,237.12,238.49,264.28,550.4,247.14,187.3,289.54,262.95,269.82,434.56,303.4,227.26,162.92,302.97,223,198.34,303.54,227.46,212.88,337.47,244.67,317.13,241.41,610.17,240.43,322.48,231.64,237.33,281.26,482.89,400.97,249.18,259.71,377.8
31/05/1996,489.36,357.07,607.38,221.81,1784.35,204.4,66.95,314.81,428.2,234.55,236.22,264.74,557.06,247.09,185.84,287.13,262.55,267.11,432.48,301.35,224.95,161.73,303.16,221.91,197.29,302.89,226.19,215.69,334.91,241.99,319.19,241,603.16,238.9,321.58,230.26,235.28,278.86,482.28,399.91,246.33,258.49,375.33
3/06/1996,488.09,355.64,606.9,220.32,1784.41,201.74,66.87,316.41,428.29,232.92,234.7,266.94,557.85,247.6,186.17,284.4,263.97,264.63,431.81,299.67,224.21,159.69,303.89,221.21,195.34,301.94,224.46,213.84,330.81,240.56,316.35,242.15,607.99,237.24,322.09,230.2,235.87,280.96,484.2,399.76,244.99,258.58,376.18
4/06/1996,490.22,356.27,619.48,221.22,1802.92,202.58,66.97,319.5,432.66,234.84,236.19,271.28,544.97,247.52,188.03,282.01,263.13,268.44,435.16,303.63,224.83,160.08,309.7,225.32,197.92,305.73,226.39,214.72,332.09,242.05,318.61,243.68,610.68,238.3,325.33,232.97,236,281.23,486.34,403.04,246.53,261.91,379.49
5/06/1996,494.04,362.35,619.2,221.53,1810.86,207.14,67.27,323.68,438.96,234.79,235.73,273.07,528.66,250.57,188.43,278.9,265.39,272.63,440,306.74,224.44,163.1,311.72,227.92,199.02,308.3,227.94,216.36,338.22,244.09,321.87,244.42,620,238.57,327.29,236.43,235.66,281.23,489.1,406.47,248.75,264.92,383.71
6/06/1996,493.66,362.2,621.36,216.2,1796.49,204.8,67.07,321.65,439.17,232.11,232.8,272.39,513.05,250.37,186.96,272.68,264.15,270.07,438.26,306.23,220.33,160.84,309.51,226.72,197,308.45,226.84,211.99,333.73,243.54,318.78,241.23,613.4,238.23,331.47,235.12,232.84,278.5,484.44,404.36,248.43,263.8,382.12
7/06/1996,489.45,360.59,619.33,217.97,1786.11,206.09,66.65,323.5,439.49,234.77,235.42,268.62,516.97,250.38,185.59,277.87,263.18,271.3,442.91,302.64,221.88,160.98,308.86,227.87,197.34,309.07,226.31,213.6,334.17,241.62,320.18,239.25,615.02,237.28,331.05,232.15,234.28,279.91,481.63,403.12,246.22,260.55,382.86
10/06/1996,488.06,361.04,621.13,216.77,1788.39,205.09,66.85,323.53,438.92,233.42,234.2,267.62,519,249.8,185.87,279.46,262.52,271.97,437.22,301.91,221.66,161.34,311.09,225.74,197.39,309.18,227.01,212.48,334.91,241.05,323.07,239.44,613.03,237.31,332.41,231.27,233.52,278.28,481.58,404.17,245.58,259.73,381.95
11/06/1996,488.12,361.04,630.38,217.13,1783.83,206.01,67.07,320.46,434.71,233.08,233.7,267.44,512.34,249.49,186.13,278.42,261.57,271.08,430.92,300.99,224.83,160.77,310.1,225.74,197.93,307.3,227,213.01,333.75,240.98,320.23,239.7,614.06,238.93,328.35,231.8,233.5,277.02,481.78,403.5,245.77,259.88,380.38
12/06/1996,488.56,360.65,629.93,217.13,1780.59,207.86,66.65,317.97,433.34,232.2,232.73,265.84,506.62,251.05,185.53,276.6,260.9,270.8,427.78,300.23,224.93,159.08,310.06,227.35,195.35,307.18,227.62,213.59,330.63,239.45,316.8,240.78,608.42,238.22,329.11,231.31,234.63,279.55,484.19,403.62,244.01,259.1,378.38
13/06/1996,485.35,358.02,632.95,214.66,1759.95,206.97,66.73,320.14,431.08,231.51,231.99,265.77,503.22,248.88,185.17,275.53,259.52,270.42,427.59,301.31,221.65,159.29,308.78,226.26,195.02,307.16,228.5,211.63,330.95,239.49,316.59,239.56,608.41,237.97,330.52,231.96,233.85,279.49,481.22,402.22,244.37,259.66,378.68
14/06/1996,485.55,355.34,636.8,211.28,1736.59,204.39,66.97,322.13,431.21,231.03,231.46,265.75,500.59,248.71,185.24,273.5,258.32,269.74,426.09,302.1,222.58,159.18,308.94,225.69,193.5,306.07,227.07,208.51,330.65,240.06,315.67,237.72,602.8,236.9,329.41,231.19,232.86,277.79,478.51,400.26,244.8,259.35,378.93
17/06/1996,480.86,355.6,634.08,209.59,1738.65,204.17,67.05,321.16,429.15,231.7,232.21,266.13,504.85,247.71,186.47,273.79,257.06,272.56,425.75,302.51,225,159.41,308.2,224.18,192.46,305.42,226.14,207.29,331.5,239.43,314.5,236.77,606.41,237.47,330.44,230.99,233.4,277.8,476.6,399.18,243.95,259.48,377.95
18/06/1996,476.88,354.86,624.41,205.13,1729.51,201.3,66.95,319.24,426.71,231.53,232.11,266.51,507.36,246.4,187.01,275.34,260.01,270.06,424.63,301.45,224.73,158.66,303.59,223.89,192.47,304.28,225.88,203.34,329.75,240.2,312.35,236.31,609.81,238.57,328.65,230.71,232.94,276.59,475.2,397.21,244.41,259.22,376.15
19/06/1996,474.44,354.85,623.35,206.51,1726.51,202.85,66.61,319.94,432.33,232.5,233.27,268.69,517.01,245.3,186.21,275.8,258.16,268.86,424.78,301.35,225.01,157.31,299.95,224.53,193.05,304.71,225.61,204.77,327.1,240.17,312.97,237.41,615.06,237.27,328.52,228.17,232.12,275.03,476.15,395.11,244.13,258,377.23
20/06/1996,471.4,354.2,624.2,205.61,1736.08,203.83,66.13,321.92,434.84,233.15,233.73,266.99,510.66,242.35,186.16,275.55,257.61,269.17,426.76,295.33,225.78,159.51,299.71,222.76,192.5,303.87,226.03,204.47,331.16,241.23,315.14,236.22,616.26,236.47,327.54,225.4,232.63,275.89,472.81,395.15,245.03,254.92,378.26
21/06/1996,474.97,357.51,628.3,205.67,1742.33,207.07,66.11,323.24,436.85,234.53,234.97,269.1,508.22,245.92,187.06,276.55,259.78,272.48,428.34,296.61,225.74,160.87,304.49,223.33,195.32,307.87,226.07,205.53,334.14,244.26,322.21,235.69,625.54,238.82,333.03,224.9,233.83,277.66,474.05,398.49,248.3,255.33,380.83
24/06/1996,477.34,354.71,636.11,207.59,1741.98,207.29,66.11,320.46,443.93,235.29,235.8,270.44,512.13,245.73,187.62,273.63,259.97,274.25,429.53,297.69,225,160.83,302.9,223.21,195.3,308.2,226.21,206.91,334.34,244.85,321.71,232.55,636.74,238.46,334.28,227.04,233.49,277.84,469.47,397.63,248.84,257.09,382.59
25/06/1996,482.8,354.21,633.1,204.84,1736.57,205.55,66.36,324.07,448.3,236.23,236.56,270.81,507.26,244.09,186.28,271.81,258.67,275.94,432.94,300.25,219.32,159.43,299.18,222.61,193.24,308.3,225.09,204.49,332.04,246.08,323.52,228.16,640.1,238.59,335.48,228.62,231.12,275.71,462.29,395.29,250.15,258.46,385.65
26/06/1996,481.29,351.95,631.34,201.08,1725.52,202.56,66.88,322.11,450.51,236.11,236.22,269.53,498.61,242.58,186.83,270.14,255.43,272.57,433.18,300.96,216.83,158.75,294.75,222.52,190.51,305.87,223.7,200.98,330.29,246.11,319.43,223.53,641.11,238.74,332.28,227.03,228.79,272.44,454.83,391.43,249.91,257.46,384.97
27/06/1996,483.04,354.09,635.53,205.99,1717.89,206.18,66.81,321.14,444.61,235.83,235.9,271.44,496.15,243.68,188.08,267.5,256.41,270.57,434.02,305.65,213.09,161.07,297.88,221.21,192.55,306.55,224.87,205.47,334.22,248.94,320.7,225.94,641.1,239.86,333.94,228.72,227.7,272.03,458.88,393.52,253.06,259.77,384.48
28/06/1996,486.35,357.52,629.14,208.04,1727.32,206.91,67.06,321.84,444.43,235.73,235.89,273.65,499.57,245.34,188.38,267.75,257.37,274.88,434.47,305.62,212.18,162.63,298.69,222.97,194.17,306.26,226.92,207.09,337.71,254.91,318.73,225.59,640.18,240.54,331.26,228.58,227.75,272.31,459.32,395.78,259.49,260.14,384.72
1/07/1996,487.85,356.12,635.64,212.52,1717.75,209.11,67.23,323.99,445.2,236.28,236.54,275.71,504.68,248.09,190.27,268.16,262.92,277.67,437.59,308.56,217.71,162.59,296.76,226.85,195.56,310.23,226.88,210.84,338.06,254.65,323.59,230.06,645.35,241.62,334.69,232.17,231.87,277.88,467.23,396.13,259.27,263.35,387.1
2/07/1996,485.88,353.37,634.43,209.96,1708.33,207.83,67.55,323.07,439.45,239.14,239.31,275.28,506.92,246.09,190.14,266.34,261.25,279.87,437.44,308.44,215.29,161.52,296.3,226.66,194.78,310.23,225.74,208.69,336.43,253.63,326.26,230.05,644.89,240.65,334.1,231.46,230.26,276.17,466.11,394.13,257.76,262.82,385.74
3/07/1996,484.56,349.98,635.89,206.95,1709.82,206.21,67.53,324.22,438.89,240.22,240.29,274.34,505.5,247.61,190.47,265.09,261.5,278.54,435.81,307.4,214.53,162.62,297.03,225.55,194.39,308.97,226.35,206.14,338.25,253.08,325.23,222.51,636.67,242.03,332.61,232.13,229.91,275.79,456.2,393.61,257.11,262.87,384.97
4/07/1996,484.56,349.98,635.89,206.95,1709.82,206.21,67.53,324.22,438.89,240.22,240.29,274.34,505.5,247.61,190.47,265.09,261.5,278.54,435.81,307.4,214.53,162.62,297.03,225.55,194.39,308.97,226.35,206.14,338.25,253.08,325.23,222.51,636.67,242.03,332.61,232.13,229.91,275.79,456.2,393.61,257.11,262.87,384.97
5/07/1996,473.81,341.57,619.21,202.76,1690.24,201.16,67.11,316.06,430.58,236.35,236.84,267.17,513.75,242.25,186.15,261.81,254,274.25,428.49,296.05,211.04,159.31,291.69,221.01,190.45,303.34,221.5,201.68,331.57,246.45,320.39,216.86,622.74,237.29,326.75,225.44,225.75,270.45,445.14,385.39,250,255.13,376.36
8/07/1996,470.05,334.88,615.02,202.9,1674.37,202.94,66.77,316.79,431.05,236.48,236.87,262.68,509.96,240.31,184.37,262.61,252.61,272.4,424.98,289.71,210.97,156.59,285.68,220.16,189.52,300.51,219.11,202.34,326.33,246.6,318.73,215.07,617.81,236.18,321.32,221.3,224.27,267.69,441.51,379.55,249.92,250.51,375.07
9/07/1996,466.92,331.63,620.64,201.69,1676.62,201.66,67.02,316.41,433.61,238.91,239.4,263.64,518.91,241.87,184.41,264.39,255.76,272.22,427.45,292.37,215.5,157.11,287.48,221.55,189.76,302.29,219.1,201.11,327.26,248.11,319.56,215.27,616.98,236.3,324.05,223.35,226.17,269.32,442.66,380.55,250.98,252.41,375.33
10/07/1996,467.98,330.15,622.28,199.48,1658.41,201.82,66.3,316.22,434.57,240.12,240.42,263.64,514.15,240.78,184.6,266.38,254.36,273.29,430.95,292.92,215.39,158.17,284.53,221.43,189.48,302.53,218.51,199.65,329.35,248.72,317.96,218.16,621.58,234.86,325.71,224.84,226.37,269.63,446.17,378.17,251.4,253.39,376.47
11/07/1996,455.48,322.14,620.04,188.43,1636.71,195.82,65.64,314.74,428.39,240.68,240.75,258.9,506.48,235.52,182.72,260.79,251.2,272.11,430.25,285.3,218.92,156.61,278.88,217.85,187.15,297.31,212.43,190.21,326.32,247.99,311.67,214.44,615.96,232.16,319.68,221.5,224.81,266.76,437.91,370.63,250.66,248.94,372.87
12/07/1996,453.94,326.51,618.24,188.2,1632.4,193.1,65.6,314.01,428.56,242.62,242.34,261.23,496.27,238.21,183.67,261.01,251.54,272.49,428.95,286.88,218.09,157.81,279.9,217.18,185.32,296.65,212.03,189.21,328.58,250.55,312.69,210.76,614.56,231.36,319.15,222.73,223.82,265.26,434.18,371.6,253.13,250.47,372
15/07/1996,442.52,314.67,611.2,179.29,1585.06,186.73,65.54,309.77,420.34,237.71,237.5,257.72,488.93,229.51,179.62,251.95,243.17,266.61,422.52,279.58,215.08,153.27,270.38,212.32,179.91,288.63,203.1,181.11,319.41,248.8,303.62,208.25,594.28,226.59,309.86,219.12,217.26,256.2,425.71,358.56,251.43,246,364.74
16/07/1996,446.99,313.13,608.75,183.25,1577.58,190.27,65.18,306.1,416.61,232.87,232.65,257.02,478.76,226.81,179.38,250.75,239.88,261.33,419.63,282.15,213.34,153.76,268.12,213.39,179.69,286.52,201.86,184.93,319.52,246.68,296.18,206.47,595.59,224.58,306.47,219.34,215.87,254.71,421.66,355.97,249.79,246.45,363.2
17/07/1996,453.01,321.56,603.34,188.46,1608.92,197.84,65.35,305.25,419.58,230.6,230.39,258.27,474.07,233.14,179.01,252.2,243.21,265.98,419.94,286.91,216.35,152.73,278.92,215.47,183.66,291.66,207.86,190.87,318.32,245.21,300.24,214.06,595.25,224.83,314.09,221.54,216.04,253.63,436.03,366.19,247.62,248.85,363.7
18/07/1996,466.33,327.97,612.12,192.42,1622.69,202.78,65.45,313.92,426.06,233.13,232.92,263.78,479.16,238.37,181.2,253.9,245.15,269.02,421.05,294.45,217.42,151.59,282.09,219.29,187.47,297.23,212.45,195.13,316.72,245.24,310.52,214.06,612.27,229.35,318.22,225.42,217.74,255.5,438.97,371.68,247.61,253.74,371.85
19/07/1996,463.37,324.08,610.02,189.35,1606.45,200.33,65.6,312.83,428.75,232.89,232.71,261.11,480.3,234.5,179.44,252.37,244.35,267.35,418.96,289.93,216.25,150.94,278.17,218.44,185.03,293.85,208.82,192.26,315.27,243.07,308.5,212.68,609.25,228.94,312.25,224.07,217.04,254.93,434.84,367.38,245.27,251.47,370.66
22/07/1996,458.25,318.94,604.87,186.62,1605.32,198.6,65.58,314.21,430.88,231.57,231.32,259.34,474.8,232.55,179.09,250.61,240.79,264.94,417.99,287.14,213.68,147.64,272.68,217.12,182.79,291.02,205.68,189.85,308.9,241.91,304.63,212.6,612.13,225.05,309,223.99,214.8,252.51,433.62,362.02,244.37,250.54,370.66
23/07/1996,450.13,316.23,603.94,179.71,1599.29,190.77,65.8,308.71,430.99,230.14,229.85,257.23,469.98,233,178.93,248.13,241.63,265.75,420.11,285.08,210.94,145.89,267.61,215.98,180.47,287.78,204.1,182.67,305.82,241.39,299.86,210.42,613.75,223.58,304.91,222.87,213.04,250.81,430.76,358.69,243.99,249.08,367.9
24/07/1996,448.66,310.47,604.35,182.35,1581.79,193,65.7,309.47,429.29,228.78,228.42,257.4,464.1,230.63,178.1,248.99,239.57,264.16,420.24,285.55,208.88,146.99,270.08,214.2,179.63,287.49,202.73,185.17,307.6,241.24,301.83,206.66,598.44,221.32,305.64,222.14,213.25,252.14,424.08,357.43,243.85,248.7,366.19
25/07/1996,449.02,313.69,607.15,189.83,1577.87,199.83,65.8,307.66,427,228.54,228.29,257.63,468.32,231.45,179.75,249.93,240.13,266.09,420.67,291.13,208.19,147.38,270.09,215.73,180.58,289.87,204.39,192.43,308.61,240.85,305.12,208.3,597.3,222.31,308.39,224.12,215.86,257.04,426.88,358.95,243.57,251.06,365.37
26/07/1996,455.7,317.58,616.55,194.2,1573.84,201.55,65.46,309.15,433,227.15,227.17,259.22,475.43,234.7,181.52,251.41,242.16,270.47,423.91,291.81,210.79,147.67,272.08,217.84,182.06,292.78,206.51,195.96,309.79,240.66,306.73,210.1,605.94,223.86,312.35,225.63,218.79,261.17,431.27,361.97,243.26,252.51,369.27
29/07/1996,451.7,313.48,613.78,190.52,1570.66,198.18,65.4,306,430.88,226.45,226.39,258.75,470.9,238.08,181.65,250.29,240.6,269.04,419.07,288.77,210.27,146.64,271.87,217.27,182.2,290.59,204.31,192.39,307.69,238.59,304.24,208.12,599.34,222.36,308.16,224.58,217.48,259.29,430.33,359.59,240.86,251.25,365.95
30/07/1996,454.41,317.59,622.99,194.25,1572.4,200.86,65.89,306.78,435.07,224.07,223.98,259.42,465.01,241.64,182.32,252.72,242.79,269.07,422.92,292.62,211.15,146.69,274.41,218.56,182.05,292.04,206.63,195.78,307.79,238.36,308.29,211.77,602.7,222.87,308.89,226.66,219.65,262.59,437.53,363.17,241.03,253.38,368.34
31/07/1996,453.71,319.28,630.7,195.72,1586.14,203.19,65.8,308.46,437.68,225.35,225.68,261.11,483.5,241.57,182.43,254.52,243.77,271.19,428.59,294.27,211.15,149.46,272.86,219.47,183.36,295.88,207.13,197.51,313.16,238.16,311.15,214.31,605.33,226.01,316.21,228.01,220.73,263.85,441.12,363.48,240.95,254.81,370.51
1/08/1996,465.1,325.89,638.8,198.77,1612.09,207.01,66.02,314.93,440.73,227.75,228.06,265.26,487.65,245.68,183.93,260.27,245.25,275.03,434.66,303.72,212.91,152.46,278.89,221.26,186.7,299.48,210.15,200.79,319.19,241.48,315.93,219.68,615.74,229.96,320.03,232.03,222.92,265.78,451.09,369.68,244.31,259.85,376.98
2/08/1996,475.4,332.56,643.97,204.77,1632.1,211.2,66.75,319.43,443.55,230.27,230.51,270.33,490.27,249.85,187.37,263.75,248.33,279.92,438.85,314.84,215.03,154.77,284.93,225.31,190.37,305.99,214.26,206.21,324.15,244.95,319.64,221.37,633.92,234.06,329.45,239.33,225.23,268.17,455.83,376.63,247.85,267.47,382.99
5/08/1996,477.74,331.31,635.15,202.61,1638.36,207.79,66.53,318.24,443.97,230.71,231.37,269.04,506.71,247.78,186.82,264.76,250.3,281.74,436.54,308.29,216.29,154.75,282.82,224.63,190.39,305.24,214.39,203.66,324.39,244.53,318.74,221.74,630.41,232.89,328.58,236.99,225.73,268.66,455.2,375.88,247.12,264.59,381.75
