Date,FTSE GERMANY AUTO & PARTS - PRICE INDEX,FTSE GERMANY BANKS - PRICE INDEX,FTSE GERMANY BASIC MATS - PRICE INDEX,FTSE GERMANY CHEMICALS - PRICE INDEX,FTSE GERMANY CON & MAT - PRICE INDEX,FTSE GERMANY CONSUMER GDS - PRICE INDEX,FTSE GERMANY CONSUMER SVS - PRICE INDEX,FTSE GERMANY ELTRO/ELEC EQ - PRICE INDEX,FTSE GERMANY FD PRODUCERS - PRICE INDEX,FTSE GERMANY FIN SVS L - PRICE INDEX,FTSE GERMANY FINANCIALS - PRICE INDEX,FTSE GERMANY GEN RETAILERS - PRICE INDEX,FTSE GERMANY GENERAL INDS - PRICE INDEX,FTSE GERMANY H/C EQ & SVS - PRICE INDEX,FTSE GERMANY HEALTH CARE - PRICE INDEX,FTSE GERMANY INDS ENG - PRICE INDEX,FTSE GERMANY INDS TRANSPT - PRICE INDEX,FTSE GERMANY INDUSTRIALS - PRICE INDEX,FTSE GERMANY NONLIFE INSUR - PRICE INDEX,FTSE GERMANY PERSONAL GOODS - PRICE INDEX,FTSE GERMANY PHARM & BIO - PRICE INDEX,FTSE GERMANY S/W & COMP SVS - PRICE INDEX,FTSE GERMANY TCH H/W & EQ - PRICE INDEX,FTSE GERMANY TECHNOLOGY - PRICE INDEX,FTSE GERMANY TELECOM - PRICE INDEX,FTSE GERMANY TRAVEL & LEIS - PRICE INDEX,FTSE GERMANY UTILITIES - PRICE INDEX,FTSE W GERMANY FXD LINE T/CM L - PRICE INDEX,FTSE W GERMANY LEISURE GDS L - PRICE INDEX,FTSE W GERMANY SUPPORT SVS L - PRICE INDEX
30/10/2013,356.91,64.04,738.05,810.02,191.31,407.01,99.69,93.02,444.05,180.72,146.47,68.18,481.99,779.82,774.43,1297.3,225.82,335.49,183.05,1116.37,1143.65,380.51,30.13,243.64,101.82,55.48,161.5,167.31,355.29,154.08
31/10/2013,362.45,63.84,736.6,808.45,190.58,411.87,99.01,93.02,436.42,176.21,146.38,68.1,483.87,779.23,777.92,1326.38,227.27,337.16,183.74,1119.15,1160.56,381.81,30.36,244.59,102.41,54.43,159.98,167.31,355.29,154.59
1/11/2013,361.59,63.54,734.94,806.64,187.65,410.97,99.22,93.02,439.45,175.13,145.94,68.06,482.91,771.09,773.87,1337.56,225.81,336.04,183.43,1116.12,1166.19,382.14,30.36,244.77,102.63,54.51,159.08,167.31,355.29,153.46
4/11/2013,363.74,62.88,741.24,813.48,190.84,413.08,99.51,93.02,443.87,174.15,145.75,68.09,481.76,768.77,771.81,1341.42,226.13,336.17,184.18,1116.99,1163.85,382.03,30.57,244.92,103.71,54.49,159.42,167.31,355.29,154.29
5/11/2013,359.8,61.96,739.97,812.13,191.65,410.88,99.2,93.02,439.09,174.05,144.59,68.52,475.98,787.03,783.94,1335.37,224.55,333.24,183.18,1127.71,1164.48,379.84,30.62,243.74,103.38,54.31,162.1,167.31,355.29,154.1
6/11/2013,361.11,62.28,743.48,815.94,193.98,411.99,99.88,93.02,433.29,174.78,145.32,68.9,476.68,777.96,777.25,1351.88,224.97,334.37,184.12,1129.18,1161.27,385.99,30.81,247.38,102.6,54.84,163.24,167.31,355.29,154.84
7/11/2013,366.21,63.78,743.82,816.25,188.09,417.88,98.14,93.02,433.66,175.26,145.59,68.15,491.41,775.52,776.06,1351.64,224.26,339.91,182.32,1154.69,1163.04,387.37,30.35,247.7,100.4,54.46,159.75,167.31,355.29,154.48
8/11/2013,363.36,63.86,743,815.33,187.65,415.35,98.61,93.02,425.75,174.4,146.61,67.97,491.51,775.76,777.29,1351.11,220.83,338.9,184.41,1154.13,1167.75,387.67,30.33,247.86,100.28,55.22,159.44,167.31,355.29,155.08
11/11/2013,361.97,63.83,745.4,817.99,189.17,414.22,99.02,93.02,414.53,174.88,147.52,68.81,491.62,781.66,781.43,1365.99,225.01,340.44,186.31,1154.88,1168.89,393.76,31.05,251.98,99.5,55.75,160.2,167.31,355.29,153.04
12/11/2013,361.49,63.11,744.54,817.07,189.63,414.46,98.67,93.02,408.65,173.32,146.6,68.64,488.18,788.16,784.53,1353.17,224.77,338.7,185.68,1152.83,1163.82,391.33,29.3,248.92,98.74,56.13,159.18,167.31,355.29,154.19
13/11/2013,358.63,62.51,743.75,816.34,187.53,411.43,98.42,93.02,410.03,172.37,145.99,68.49,489.47,785.21,781.13,1339.08,223.13,338.25,185.46,1148.12,1157.45,390.61,29.36,248.56,98.58,55.49,162.37,167.31,355.29,154.21
14/11/2013,363.64,62.18,756.16,830.13,188.44,416.65,99.05,93.02,410.67,174.24,147.14,68.41,498.09,790,789.64,1346.01,225.19,342.87,188.11,1162.77,1180.8,394.62,29.71,251.16,99.08,56.44,157.71,167.31,355.29,155.33
15/11/2013,364.27,62.03,758.13,832.33,186.4,417.22,99.8,93.02,416.56,174.15,147.21,68.33,496.85,789.22,791.55,1348.78,228.6,342.95,188.51,1165.55,1191.38,400.58,30.22,255.02,99.1,57.5,158.35,167.31,355.29,155.03
18/11/2013,369.09,62.63,757.04,831.06,185.69,422.28,99.73,93.02,418.58,174.59,148.23,68.74,497.98,789.66,794.1,1364.97,228.43,343.66,189.64,1166.9,1201.2,400.78,30.17,255.09,99.66,57.77,165.8,167.31,355.29,156.48
19/11/2013,368.47,62.06,754.18,827.9,185.93,421.68,102.12,93.02,419.32,174.88,147.74,68.53,494.63,794.18,792.45,1362.48,227.65,341.87,189.46,1169.55,1181.09,398.89,30.67,254.51,99.39,58.15,163.64,167.31,355.29,155.05
20/11/2013,368.63,61.87,755.67,829.54,187.26,422.38,102.65,93.02,420.88,174.78,147.38,68.55,496.96,791.97,792.58,1388.56,225.02,342.88,189.03,1173.11,1187.99,399.86,30.85,255.23,99.13,58.35,164.27,167.31,355.29,156.46
21/11/2013,368.82,62.33,756.87,831.06,186.9,422.08,102.82,93.02,382.26,174.78,147,68.51,491.87,789.45,792.09,1383.65,224.05,340.22,187.53,1176.13,1193.06,395.85,30.77,252.89,99.89,59.17,167.36,167.31,355.29,156.67
22/11/2013,370.95,62.82,755.38,829.37,185.64,423.56,103.12,93.02,352.19,176.15,147.51,68.31,496.35,786.56,791.73,1390.06,225.07,342.41,187.67,1177.86,1199.78,396.49,31,253.47,99.91,59.6,167.59,167.31,355.29,155.99
25/11/2013,374.24,63.81,760.79,835.37,185.13,426.85,104.36,93.02,350.53,179.93,148.45,68.65,500.79,827.35,817.48,1393.33,227.23,344.99,187.61,1178.17,1195.23,401.95,31.23,256.78,100.7,60.66,167.13,167.31,355.29,156.2
26/11/2013,373.54,63.73,759.19,833.64,183.57,426.09,104.33,93.02,343.45,179.36,148.31,68.96,499.93,832.02,819.58,1376.09,225.32,343.45,187.53,1173.88,1191.01,401.21,31.25,256.38,102.62,60.02,166.32,167.31,355.29,156.07
27/11/2013,376.33,63.85,764.77,839.82,185.55,428.88,105.19,93.02,338.95,179.64,148.87,69.49,504.17,830.95,821.35,1379.6,232.64,347.44,188.46,1182.13,1201.82,403.06,31.34,257.5,102.95,59.94,166.57,167.31,355.29,157.16
28/11/2013,375.42,64.81,768.49,843.8,187.65,428.83,105.01,93.02,340.33,180.12,150.32,69.12,504.35,830.4,820.44,1387.72,234.77,348.56,189.96,1187.44,1199.39,405.2,31.67,259.04,103,60.09,167.42,167.31,355.29,158.26
29/11/2013,375.76,65.6,776,852.05,188.28,429.07,105.05,93.02,341.25,180.88,151.09,69.52,499.01,836.25,823.95,1390.37,235.38,346.61,190.23,1187.05,1197.95,401.23,31.82,256.94,103.27,60.55,167.64,167.31,355.29,159.2
2/12/2013,377.7,65.33,778.14,854.45,187.14,430.59,104.99,93.02,340.05,180.47,150.85,69.76,496.32,831.77,820.67,1386.59,237.79,345.77,190.2,1187.34,1196.51,398.51,32.07,255.66,102.7,60.74,166.45,167.31,355.29,158.34
3/12/2013,369.54,63.81,764.05,839.02,181.99,421.99,103.21,93.02,343.36,178.25,148.16,69.07,485.02,840.87,823.65,1369.04,229.14,337.25,187.24,1167.03,1183.44,393.55,31.46,252.27,100.56,58.94,162.17,167.31,355.29,156.07
4/12/2013,367.65,63.42,752.96,826.85,178.98,419.95,103.07,93.02,348.05,175.77,146.76,69.01,480.08,831.92,815.45,1350.79,226.57,333.56,185.22,1164.92,1173.34,392.35,31.62,251.75,100.44,59.25,161.42,167.31,355.29,153.63
5/12/2013,362.94,62.29,749.41,822.97,178.23,415.72,101.74,93.02,346.49,175.26,145.5,68.87,476.38,850.16,834.95,1343.53,223.42,330.9,184.42,1164.53,1206.1,390.91,31.38,250.71,100.29,59.71,159.27,167.31,355.29,154.01
6/12/2013,367.47,62.88,755.19,829.38,177.94,419.71,101.75,93.02,349.43,178.09,146.97,68.58,483.12,846.66,830.37,1355.86,227.98,335.37,186.22,1169.68,1196.18,394.43,31.94,253.23,101.97,59.38,159.89,167.31,355.29,154.97
9/12/2013,369.11,63.31,758.78,833.39,174.96,420.94,102.75,93.02,350.07,176.85,147.64,69.05,482.33,843.79,828.45,1360.13,229.34,335.07,187.1,1170.71,1196.01,392.87,32.09,252.51,102.32,59.53,160.92,167.31,355.29,156.09
10/12/2013,364.34,63.04,751.66,825.53,176.5,416.76,101.97,93.02,341.89,175.07,146.34,69.6,480.02,837.77,818.59,1365.92,227.98,333.97,185.03,1166.3,1170.26,390.13,31.66,250.55,101.68,59.19,158.98,167.31,355.29,155.35
11/12/2013,364.27,62.88,748.19,821.76,177.42,416.58,101.89,93.02,340.69,173.48,145.22,68.71,477.81,831.46,811.66,1358.27,225.95,332.32,183.15,1164.83,1158.09,391.02,31.72,251.1,101.14,59.11,157.7,167.31,355.29,152.49
12/12/2013,361.95,62.07,744.84,818.17,176.19,412.94,102.37,93.02,341.06,172.37,143.8,68.34,476.25,834.1,812.38,1345.65,225.72,331.02,181.58,1150.36,1153.66,385.46,31.01,247.27,100.71,59.03,156.34,167.31,355.29,150.66
13/12/2013,361.25,61.87,743.79,816.98,176.9,412.32,101.54,93.02,338.21,169.98,144.06,68.25,475.2,832.14,810.93,1343.7,223.84,330.06,182.75,1146.28,1152.99,387.22,31.05,248.31,100.4,58.71,155.14,167.31,355.29,149.24
16/12/2013,366.75,63.19,756.36,830.87,178.54,417.93,103.57,93.02,340.05,175.8,147.21,68.84,488.2,834.67,815.89,1351.31,225.54,336.62,186.52,1153.91,1167.37,392.18,30.98,251.03,104.06,60.26,155.81,167.31,355.29,149.7
17/12/2013,365.56,62.65,749.96,823.83,175.44,416.31,102.61,93.02,337.11,176.31,145.87,69.11,482.54,838.22,816.49,1360.06,222.7,333.03,184.5,1147.99,1159.81,388.17,31.35,249.13,103.66,59.27,153.47,167.31,355.29,148.84
18/12/2013,370.4,62.39,758.15,832.84,176.05,422.02,102.94,93.02,334.26,177.17,146.88,69.1,484.63,849.46,827.35,1361.76,227.18,335.39,186.88,1159.88,1174.96,391.5,31.7,251.35,105.73,60.06,154.07,167.31,355.29,149.64
19/12/2013,376.4,63.3,765.94,841.39,176.28,428.48,103.71,93.02,341.15,181.39,148.86,69.76,494.99,867.9,843.99,1371.3,235.26,342.41,189.07,1181.15,1194.73,401.49,32.28,257.54,109.06,61.05,156.01,167.31,355.29,150.79
20/12/2013,379.96,63.96,770.38,846.22,176.65,432.15,103.67,93.02,350.44,187.24,150.51,69.42,498.09,862.55,841.64,1381.13,238.22,344.95,190.75,1187.79,1199.81,403.23,32.4,258.64,109.12,60.93,156.3,167.31,355.29,151.85
23/12/2013,383.14,64.63,781.94,858.97,176.56,436.02,103.69,93.02,352.74,189.27,151.52,69.44,502.91,868.66,847.65,1389.4,239.47,347.62,191.57,1200.13,1208.52,406.12,32.78,260.64,109.61,60.65,157.41,167.31,355.29,153.08
24/12/2013,383.14,64.63,781.94,858.97,176.56,436.02,103.69,93.02,352.74,189.27,151.52,69.44,502.91,868.66,847.65,1389.4,239.47,347.62,191.57,1200.13,1208.52,406.12,32.78,260.64,109.61,60.65,157.41,167.31,355.29,153.08
25/12/2013,383.14,64.63,781.94,858.97,176.56,436.02,103.69,93.02,352.74,189.27,151.52,69.44,502.91,868.66,847.65,1389.4,239.47,347.62,191.57,1200.13,1208.52,406.12,32.78,260.64,109.61,60.65,157.41,167.31,355.29,153.08
26/12/2013,383.14,64.63,781.94,858.97,176.56,436.02,103.69,93.02,352.74,189.27,151.52,69.44,502.91,868.66,847.65,1389.4,239.47,347.62,191.57,1200.13,1208.52,406.12,32.78,260.64,109.61,60.65,157.41,167.31,355.29,153.08
27/12/2013,387.54,65.33,792.82,870.85,178.55,440.57,104.62,93.02,355.87,191.88,153.08,70.09,509.03,869.37,847.59,1404.44,241.31,351.32,193.4,1207.93,1206.2,407.66,33.09,261.8,111.01,61.2,159.14,167.31,355.29,153.57
30/12/2013,386.43,65.49,787.47,864.88,180.25,439.95,104.11,93.02,360.83,191.31,152.74,70.27,505.26,871.12,849.23,1397.08,239.37,349.29,192.52,1214.46,1208.36,409.18,33.05,262.62,109.57,61.13,158.47,167.31,355.29,154.14
31/12/2013,386.43,65.49,787.47,864.88,180.25,439.95,104.11,93.02,360.83,191.31,152.74,70.27,505.26,871.12,849.23,1397.08,239.37,349.29,192.52,1214.46,1208.36,409.18,33.05,262.62,109.57,61.13,158.47,167.31,355.29,154.14
1/01/2014,386.43,65.49,787.47,864.88,180.25,439.95,104.11,93.02,360.83,191.31,152.74,70.27,505.26,871.12,849.23,1397.08,239.37,349.29,192.52,1214.46,1208.36,409.18,33.05,262.62,109.57,61.13,158.47,167.31,355.29,154.14
2/01/2014,379.55,64.31,775.38,851.6,180.21,432.59,103.46,93.02,349.25,189.94,150.09,69.72,502.4,860.3,842.11,1392.99,234.3,346.45,189.01,1200.69,1208.3,405.15,32.66,259.97,106.99,60.4,153.72,167.31,355.29,153.63
3/01/2014,380.15,64.52,780.23,856.88,182.35,433.95,104.46,93.02,355.41,189.91,149.78,70.49,505.48,866.75,848.69,1396.96,234.95,348.26,188.05,1201.53,1218.52,405.79,32.93,260.6,108.22,61.37,154.39,167.31,355.29,152.47
6/01/2014,378.26,65.24,777.18,853.58,182.26,431.88,104,93.02,352.74,189.84,150.87,70.25,504.32,875.29,855.34,1401.5,234.68,347.63,189.2,1198.16,1223.05,407.45,32.71,261.32,107.5,60.97,154.09,167.31,355.29,151.26
7/01/2014,382.49,67.64,786.15,863.47,181.92,434.96,103.83,93.02,354.12,188.92,153.47,69.68,507.17,872.57,855.54,1406.2,235.05,348.96,191.03,1195.41,1231.72,404.41,32.57,259.46,108.02,62.56,154.66,167.31,355.29,150.49
8/01/2014,382.97,69.24,781.68,858.67,183.46,435.07,106.11,93.02,353.75,190.67,153.94,69.75,501.47,882.39,863.84,1401.1,235.7,346.88,189.34,1188.89,1239.77,410.94,32.58,263.16,107.82,63.43,152.72,167.31,355.29,151.81
9/01/2014,381.63,69.13,770.65,846.51,183.14,432.87,105.38,93.02,365.61,195.82,153.19,69.91,497.95,891.64,868,1400.8,232.78,344.44,187.31,1170.69,1231.45,406.39,31.92,259.95,108.13,63.1,151.32,167.31,355.29,151.21
10/01/2014,382.06,70.19,774.55,850.8,185.45,434,108.28,93.02,356.69,200.65,154.91,70.16,498.78,898.28,871.71,1395.79,235.36,345.83,188.65,1183.78,1228.6,402.04,32.1,257.67,107.97,67.07,153.81,167.31,355.29,152.44
13/01/2014,385.96,73.59,772.72,848.69,188.34,437,109.7,93.02,397.06,196.36,156.79,69.96,502.98,882.57,861.12,1400,235.34,348.34,187.85,1175.84,1227.42,403.46,32.66,259.02,107.77,67.92,154.05,167.31,355.29,158.09
14/01/2014,384.99,73.44,772.82,848.79,187.71,437.04,109.12,93.02,380.97,195.22,157.31,69.53,504.29,881.69,861.25,1400.99,235.74,348.94,189.3,1186.54,1230.48,398.39,32.2,255.72,109.61,68.49,159.63,167.31,355.29,161.74
15/01/2014,393.52,75.67,788.64,866.09,187.89,444.85,110.94,93.02,374.99,192.9,161.35,70.05,516.92,893.51,873.31,1406.98,238.54,355.5,194.56,1194.72,1249.22,402.6,32.55,258.43,111.46,70.69,163.48,167.31,355.29,164.91
16/01/2014,394.54,74.76,791.89,869.64,188.21,446.33,110.24,93.02,377.94,191.82,160.67,70.41,511.07,901.12,877.69,1410.02,238.54,353.03,194.67,1193.7,1246.56,401.54,32.55,257.83,109.84,70.26,162.22,167.31,355.29,164.88
17/01/2014,397.31,74.51,793.35,871.2,188.01,449.28,109.16,93.02,375.18,191.72,160.79,69.42,514.76,905.29,879.02,1415.35,240.73,355.39,195.32,1201.46,1240.4,401.21,32.78,257.87,109.98,70.04,160.04,167.31,355.29,165.61
20/01/2014,396.82,70.68,796.21,874.39,187.78,448.4,109.2,93.02,377.2,190.51,157.3,69.78,513.43,913.57,885.8,1412.42,240.97,354.85,194.11,1197.34,1246.24,400.92,32.82,257.74,110.83,69.91,161.05,167.31,355.29,166.56
21/01/2014,395.1,71.57,801.72,880.54,187.3,448.74,108.98,93.02,376.19,190.04,157.94,70.73,511.03,913.44,886.61,1423.21,243.01,354.46,194.13,1210.71,1250.15,394.58,32.89,254.24,111.69,69.64,160.52,167.31,355.29,165.99
22/01/2014,395.77,71.08,802.65,881.56,192.58,449.44,108.92,93.02,366.9,191.02,156.48,71.58,504.96,915.34,891.3,1439.12,242.15,352.43,191.73,1220.97,1265.15,391.18,32.82,252.26,113.04,69.95,163.24,167.31,355.29,164.25
23/01/2014,391.01,71.53,795.45,873.49,191.8,444.2,108.89,93.02,361.11,187.21,154.46,71.07,502.42,916.36,889.88,1426.91,239.37,350.15,187.33,1204.44,1256.03,384.97,32.37,248.32,112.93,69.47,164.02,167.31,355.29,163.1
24/01/2014,378.77,70.23,773.23,849.07,185.2,430.46,106.24,93.02,357.71,181.2,151.35,69.98,493.67,905.79,877.37,1419.87,229.48,342.2,183.61,1156.57,1231.79,376.56,31.43,242.67,110.94,67.18,160.94,167.31,355.29,160.07
27/01/2014,374.74,69.61,768.76,844.16,182.78,426.3,105.58,93.02,353.84,179.64,150.42,68.27,499.21,901.55,853.64,1415.06,229.91,344.16,182.83,1149.34,1140.47,378.63,31.05,243.46,109.99,67.63,159.87,167.31,355.29,158.37
28/01/2014,379.3,70.28,774.56,850.48,184.53,429.75,106.12,93.02,350.81,182.31,152.2,68.45,507.07,906.45,855.92,1436.67,233.49,349.43,185.16,1147.33,1136.36,375.6,31.44,242.14,109.36,68.34,158.04,167.31,355.29,162.59
29/01/2014,373.5,70.07,772.36,847.93,184.13,423.6,105.17,93.02,341.15,179.99,150.96,67.56,488.37,899.66,847.53,1432.59,233.34,341.25,183.2,1135.65,1119.2,376.71,31.45,242.77,108.06,67.64,156.53,167.31,355.29,162.65
30/01/2014,375.51,70.25,775.98,851.96,183.12,424.19,105.25,93.02,340.23,181.74,151.87,67.52,484.43,906.67,849.48,1412.26,236.69,340.07,184.61,1119.86,1107.64,378.21,32.78,244.9,107.49,67.82,158.92,167.31,355.29,161.68
31/01/2014,372.67,68.39,771.76,847.22,179.03,421.6,105.32,93.02,340.23,181.42,149.82,68.44,483.99,892.47,838,1407.59,232.58,338.04,183.24,1118.28,1098.25,377.08,32.61,244.11,105.87,68.29,160.61,167.31,355.29,161.66
3/02/2014,366.04,66.97,763.75,838.56,176.28,416.01,104.47,93.02,355.22,180.09,147.61,68.18,478.43,896.2,842.04,1384.56,228.63,333.48,181.01,1102.33,1105.2,372.99,31.94,241.15,103.16,67.03,159.44,167.31,355.29,158.09
4/02/2014,365.11,66.84,754.1,827.94,178.75,415.68,104.46,93.02,351.36,181.14,147.84,67.3,473.66,884.61,831.65,1386.7,227.3,331.27,181.55,1110.78,1093.05,372.05,31.68,240.37,101.62,66.66,157.85,167.31,355.29,156.84
5/02/2014,365.23,67.29,750.79,824.29,179.16,416.26,104.97,93.02,351.73,180.6,148.27,67.63,473.59,883.45,828.99,1386.7,226.88,331.11,181.83,1113.38,1084.79,368.48,31.72,238.4,101.36,67.21,158.31,167.31,355.29,156.33
6/02/2014,373.42,68.6,760.03,834.47,180.89,425.33,106.84,93.02,354.21,184.63,150.61,68.74,478.61,887.64,836.21,1366.23,230.3,334.31,184.14,1137.85,1104.28,373.73,31.95,241.58,103.29,68.11,161.15,167.31,355.29,159.41
7/02/2014,377.09,68.11,764.34,839.14,183.06,427.66,107.76,93.02,353.84,182.63,150.79,69.16,481.76,891.62,841.06,1364.86,231.59,336.39,185.53,1133.9,1114.03,374.07,31.95,241.77,103.85,69.52,162.31,167.31,355.29,161.98
10/02/2014,378.41,67.75,764.04,838.89,182.4,429.17,107.49,93.02,355.96,182.73,150.47,68.94,481.16,893.69,844.02,1355.9,229.71,335.56,185.41,1135.83,1121.03,373.47,32.13,241.61,103.04,69.62,161.22,167.31,355.29,165.94
11/02/2014,390.35,68.55,784.92,861.9,184.99,440.27,107.81,93.02,360.46,187.4,152.82,69.53,484.46,897.77,849.63,1371.81,234.23,338.86,188.47,1147.77,1133.78,381.01,32.89,246.6,104.17,70.54,163.26,167.31,355.29,164.61
12/02/2014,395.46,69.43,787.38,864.64,186.96,444.47,108.94,93.02,360.83,190.04,153.94,69.78,487.69,908.08,857.94,1372.12,237.71,341.53,189.13,1146.65,1140.5,383.25,32.9,247.86,104.54,71.07,163.37,167.31,355.29,164.37
13/02/2014,397.37,69.47,793.68,871.62,186.37,446.47,109.18,93.02,350.63,188.29,154.73,69.52,487.03,913.9,861.83,1377.9,238.17,341.31,190.92,1148.29,1140.82,384.66,32.95,248.71,106.48,71.13,165.49,167.31,355.29,165.08
14/02/2014,400.52,68.92,803.69,882.66,187.16,449.59,109.41,93.02,353.29,190.42,154.5,70.25,492.49,917.75,867.09,1409.53,238.06,344.42,191.01,1154.19,1152.7,387.74,33.3,250.78,106.56,71.32,166.96,167.31,355.29,167.33
17/02/2014,399.03,69.03,802.1,880.86,186.28,448.69,110.52,93.02,356.23,189.21,154.43,70.74,493.34,918.42,867.08,1421.07,239.21,345.28,190.86,1155.62,1150.75,388.45,33.35,251.23,107.37,71.97,166.74,167.31,355.29,168.22
18/02/2014,398.37,69.14,804.25,883.2,186.58,447.71,110.81,93.02,349.43,186.86,154.27,70.51,490.1,912.01,862.5,1411.15,240.93,344.25,190.64,1148.22,1149.11,389.75,33.34,251.96,107.93,72.68,168.17,167.31,355.29,167.3
19/02/2014,396.97,68.1,806.93,886.22,187.61,446.63,110.49,93.02,353.84,186.7,153.69,70.75,492.86,916.78,865.65,1421.23,240.24,345.44,191.05,1140.44,1149.21,388.82,33.2,251.29,107.73,72.25,168.84,167.31,355.29,167.13
20/02/2014,395,67.97,801.9,880.73,186.56,442.51,109.17,93.02,353.84,184.7,153.45,71.49,490.86,917.24,865.5,1410.31,237.1,343.51,191.01,1135.27,1147.24,386.02,32.79,249.32,107.75,70.76,170.8,167.31,355.29,169
21/02/2014,399.74,67.83,802.92,881.92,190.08,446.23,109.54,93.02,353.57,189.34,153.28,71.73,490.59,910.66,861.44,1409.64,240.39,344.84,190.29,1130.53,1148.38,386.94,33.62,250.64,108.34,70.88,174.15,167.31,355.29,169.45
24/02/2014,393.33,68.7,810.34,890.12,192.19,441.82,110.6,93.02,364.42,189.15,154.97,72.26,494.65,912.04,864.79,1427.7,240.19,347.22,192.47,1139.16,1159.02,387.87,33.83,251.37,110.3,72.1,175.13,167.31,355.29,170.43
25/02/2014,393.93,68.39,807.75,887.35,194.81,442.67,110.68,93.02,360.83,188.99,154.78,72.23,499.46,868.04,836.55,1429.38,243.59,350.51,192.59,1139.53,1161.9,388.38,34.08,251.9,111.2,72.69,171.72,167.31,355.29,169.91
26/02/2014,393.95,67.75,807,886.58,194.15,442.05,110.07,93.02,369.48,187.02,154.21,71.38,498.49,852.34,825.15,1429.94,244.47,350.22,192.62,1134.66,1157.14,389.22,34.56,252.85,109.04,72.68,165.95,167.31,355.29,171.83
27/02/2014,392.38,67.68,798.65,877.22,194.97,439.7,108.83,93.02,371.5,186,152.47,71.29,495.08,844.76,820.9,1428.5,242.39,348.26,189.25,1124.14,1160.3,386.14,34.54,251.09,108.48,72.41,166.59,167.31,355.29,171.78
28/02/2014,395.22,68.14,814.16,894.42,195.27,442.77,109.24,93.02,370.58,188.89,153.99,73.15,498.66,863.74,836.52,1434.05,246.41,351.09,191.34,1135.71,1174.1,389.79,35.01,253.6,108.28,72.02,166.55,167.31,355.29,172.21
3/03/2014,382.75,65.55,781.8,858.9,190.17,429.28,105.23,93.02,362.67,181.07,148.77,72.31,479.08,845.85,812.94,1413.21,236.49,338.51,185.48,1097.99,1122.48,376.85,34.1,245.42,105.36,69.34,163.34,167.31,355.29,167.92
4/03/2014,393.83,67.11,803.13,882.43,194.79,440.45,107.12,93.02,376.28,187.08,151.47,74.91,492.38,854.93,826.9,1436.13,244.44,347.99,187.94,1124.59,1157.32,384.08,34.75,250.13,107.72,70.9,166.99,167.31,355.29,172.57
5/03/2014,394.59,67.03,795.32,873.69,197.31,439.02,107.88,93.02,378.58,186.06,150.92,75.83,492.89,842.75,817.35,1425.2,242.37,347.77,187.04,1096.11,1150.56,381.21,35.63,249.37,107.52,71.45,166.32,167.31,355.29,172.31
6/03/2014,398.87,67.57,795.18,873.59,206.39,441.96,106.38,93.02,394.76,184.03,151.37,75.52,492.55,842.96,810.7,1434.43,243.79,349.52,187.39,1092.9,1120.98,382.33,36.48,250.82,103.83,70.38,164.03,167.31,355.29,173.16
