Date,FTSE UK MINING - PRICE INDEX,FTSE UK OIL & GAS - PRICE INDEX,FTSE UK OIL & GAS PROD - PRICE INDEX,FTSE UK AERO/DEFENSE - PRICE INDEX,FTSE UK AUTO & PARTS - PRICE INDEX,FTSE UK BANKS - PRICE INDEX,FTSE UK BASIC MATS - PRICE INDEX,FTSE UK BEVERAGES - PRICE INDEX,FTSE UK CHEMICALS - PRICE INDEX,FTSE UK CONSUMER GDS - PRICE INDEX,FTSE UK CONSUMER SVS - PRICE INDEX,FTSE UK ELECTRICITY - PRICE INDEX,FTSE UK EQT IVST INS - PRICE INDEX,FTSE UK FD & DRUG RTL - PRICE INDEX,FTSE UK FD PRODUCERS - PRICE INDEX,FTSE UK FIN SVS L - PRICE INDEX,FTSE UK FINANCIALS - PRICE INDEX,FTSE UK FXD LINE T/CM - PRICE INDEX,FTSE UK GEN RETAILERS - PRICE INDEX,FTSE UK H/C EQ & SVS - PRICE INDEX,FTSE UK HEALTH CARE - PRICE INDEX,FTSE UK INDUSTRIALS - PRICE INDEX,FTSE UK LIFE INSURANCE - PRICE INDEX,FTSE UK MEDIA - PRICE INDEX,FTSE UK NONLIFE INSUR - PRICE INDEX,FTSE UK PERSONAL GOODS - PRICE INDEX,FTSE UK PHARM & BIO - PRICE INDEX,FTSE UK SUPPORT SVS - PRICE INDEX,FTSE UK TECHNOLOGY - PRICE INDEX,FTSE UK TELECOM - PRICE INDEX,FTSE UK TOBACCO - PRICE INDEX,FTSE UK TRAVEL & LEIS - PRICE INDEX,FTSE UK UTILITIES - PRICE INDEX,FTSE W UK CON & MAT L - PRICE INDEX,FTSE W UK ELTRO/ELEC EQ L - PRICE INDEX,FTSE W UK INDS ENG L - PRICE INDEX,FTSE W UK INDS TRANSPT L - PRICE INDEX,FTSE W UK INDUSTRIAL MET L - PRICE INDEX,FTSE W UK IT TCH H/W & EQ - PRICE INDEX
22/05/2006,873.5,606.98,501.16,193.55,313.48,813.24,238.73,525.3,254.03,335.09,280.71,623.66,491.77,316.16,275.77,404.58,482.87,264.67,215.32,1277.22,371.55,220.78,321.27,243.81,83.35,1828.59,629.18,229.91,8.33,188.27,873.25,410.61,642.68,222.87,3.03,139.82,222.66,202.52,3.85
23/05/2006,948.09,631.18,521.14,201.11,327.03,829.35,256.84,532.82,258.19,338.71,285.85,635.89,509.84,319.22,279.53,421.75,494.89,263.41,216.92,1292.21,376.18,229.51,330.55,251.23,85.71,1841.29,637.03,238.06,8.79,186.53,866.76,419.31,657.18,234.64,3.03,139.82,231.56,217.36,3.85
24/05/2006,925.11,617.73,510.04,194.57,322.61,819.95,250.99,525.42,255.42,335.35,281.13,631.8,498.09,315.38,274.16,410.88,488.29,264.2,213.18,1275.72,370.71,224.48,324.69,246.01,84.7,1789.44,627.73,233.33,8.46,183.27,865.31,413.65,653.06,229.82,3.03,139.82,230.33,210.31,3.85
25/05/2006,952.85,633.72,523.23,200.26,326.15,825.47,258.19,527.34,259.8,338.5,284.04,642.7,507.74,318.37,277.64,420.9,493.12,266.89,215.62,1298.21,374.74,227.12,329.88,248.55,86.04,1828.59,634.43,237.69,8.6,188.63,877.95,417.78,662.63,232.68,3.03,139.82,221.37,219.27,3.85
26/05/2006,992.02,643.09,530.97,205.56,335.28,841.29,267.63,540.58,261.57,345.88,289.3,658,529.1,322.38,283.8,436.92,503.68,270.35,219.01,1310.2,380.71,233.05,335.36,254.81,87.22,1913.25,644.66,242.76,8.75,191.35,892.59,425.15,677.74,242.48,3.03,139.82,228.66,226.77,3.85
29/05/2006,992.02,643.09,530.97,205.56,335.28,841.29,267.63,540.58,261.57,345.88,289.3,658,529.1,322.38,283.8,436.92,503.68,270.35,219.01,1310.2,380.71,233.05,335.36,254.81,87.22,1913.25,644.66,242.76,8.75,191.35,892.59,425.15,677.74,242.48,3.03,139.82,228.66,226.77,3.85
30/05/2006,964.99,626.73,517.47,201.41,323.2,815.9,260.87,525.11,257.59,337.19,284.53,644.89,502.63,319.69,278.34,421.01,487.39,271.08,213.3,1292.21,370.52,229.19,321.83,251.57,84.19,1821.18,627.16,235.45,8.48,191.47,869.16,416.21,664.44,228.93,3.03,139.82,238.32,224.56,3.85
31/05/2006,981.41,628.65,519.05,202.27,320.25,832.93,265.06,530.14,259.66,339.32,285.03,663.32,507.03,319.93,279.71,430.15,496.97,276.45,212.24,1308.7,375.41,231.27,327.82,252.45,86.21,1849.75,635.44,239.28,8.61,196.34,876.84,419.5,678.55,232.85,3.03,139.82,238.47,229.71,3.85
1/06/2006,954.23,634.02,523.48,201.58,324.67,839.55,258.79,531.86,258.25,340.92,286.4,666.19,509.75,321.05,279.26,434.61,500.07,278.8,213.78,1299.71,379.57,230.99,327.99,254.31,87.55,1873.03,642.84,237.94,8.64,198.88,883.96,419.09,680.61,237.13,3.03,139.82,239.59,233.97,3.85
2/06/2006,954.25,632.47,522.2,204.2,331.74,843.68,259.16,529.88,259.98,340.85,288.76,667.08,516.89,320.52,279.05,438.46,502.24,279.07,216.83,1299.71,378.93,233.52,327.4,256.27,87.89,1882.56,641.72,238.78,8.77,201.39,884.1,424.84,680.99,237.13,3.03,139.82,245.81,238.67,3.85
5/06/2006,957.33,636.07,525.17,201.84,323.79,840.8,259.87,534.72,260.29,341.07,287.57,666.07,512.69,320.62,278.78,435.71,500.51,274.64,215.08,1293.71,381.36,232.34,325.92,255.23,87.05,1862.45,646.03,236.76,8.65,198.51,885.34,422.86,680.98,234.28,3.03,139.82,250.05,237.5,3.85
6/06/2006,913.14,624.46,515.59,195.9,313.48,831.45,248.97,529.24,257.53,336.89,283.23,661.75,500.9,319.59,274.34,417.18,492.75,271.84,211.73,1269.73,378.83,227.02,318.74,249.62,85.37,1834.94,641.98,228.88,8.41,195.9,875.61,415.82,680.19,228.93,3.03,139.82,253.18,224.56,3.85
7/06/2006,914.59,622.69,514.13,194.64,309.06,842.84,249.36,540.09,258.01,341.37,285.82,667.29,502.57,323.09,277.31,419.93,498.62,276.99,212.29,1275.72,384.44,226.46,321.27,254.46,86.04,1814.83,651.68,229.76,8.35,195.81,887.15,414.63,682.32,227.86,3.03,139.82,250.98,224.42,3.85
8/06/2006,853.29,602.53,497.48,187.55,307.88,830.05,234.34,528.61,253.19,335.81,282.29,651.6,491.24,324.65,271.04,405.12,488.82,274.77,208.14,1247.24,375.54,220.56,310.46,250.03,83.86,1746.05,636.58,223.76,8.01,190.22,882.53,408.14,673.06,221.98,3.03,139.82,249.03,213.69,3.85
9/06/2006,886.14,613.35,506.42,190.28,315.83,844.76,242.33,535.51,255.76,337.46,286.66,662.31,498.24,330.87,273.45,416.45,497.94,280.35,213.01,1301.21,380.04,224.15,318.41,252.15,85.37,1798.96,643.62,228.39,8.63,193.89,877.36,413.76,677.94,227.68,3.03,139.82,249.38,217.66,3.85
12/06/2006,883.13,609.89,503.55,190.04,309.94,839.42,241.51,534.31,254.69,337.04,285.33,656.73,492.98,330.36,272.38,414.16,494.37,276.86,212.31,1308.7,379.07,223.12,313.37,250.43,84.03,1772.5,641.83,226.46,8.46,189.63,880.73,411.14,674.7,224.47,3.03,139.82,249.56,217.8,3.85
13/06/2006,848.56,599.06,494.62,186.86,303.46,821.94,233.11,524.02,253.11,332.4,280.39,645.15,476.77,326.5,268.86,401.48,483.47,271.33,209.4,1299.71,379.23,220.13,305.05,245.1,81.84,1741.82,642.24,222.8,8.18,185.66,873.22,402.22,662.36,219.84,3.03,139.82,248.86,209.43,3.85
14/06/2006,851.3,589.42,486.66,185.2,304.93,823.78,233.69,526.86,253.02,332.12,280.61,640.25,483.95,325.7,269.79,404.98,484.93,272.56,210.9,1311.7,381.62,219.66,305.81,243.42,80.83,1740.76,646.23,221.67,8.28,184.01,863.56,406.48,661.92,221.44,3.03,139.82,252.16,208.4,3.85
15/06/2006,910.58,603.88,498.6,192.17,314.66,835.41,248.28,537.54,256.51,336.71,285.06,648.26,500.87,328.54,271.71,418.39,494.61,270.53,214.1,1307.2,381.7,225.3,317.15,247.35,84.03,1774.62,646.44,227.53,8.62,186.76,876.32,416.71,669.98,225.37,3.03,139.82,255.12,225.15,3.85
16/06/2006,900.69,602.84,497.74,189.77,318.19,836.98,245.79,534.69,255.6,334.36,285.35,656.97,498.52,330.58,269.18,416.94,493.8,266.71,215.31,1296.71,379.87,222.74,313.59,246.81,82.68,1768.27,643.41,223.9,8.52,184.29,867.71,414.41,672.27,221.62,3.03,139.82,254.82,221.92,3.85
19/06/2006,899.85,600.4,495.72,193.36,319.37,840.86,245.75,536.87,255.91,336.85,287.63,657.72,497.87,330.61,271.1,422.86,497.99,268.7,216.88,1296.71,383.15,225.77,322.31,249.93,85.03,1782.03,649.11,226.24,8.63,185.23,879.25,418.86,673.05,227.86,3.03,139.82,255.89,225.3,3.85
20/06/2006,929.34,606,500.35,194.01,320.55,840.25,252.69,546.47,256.49,339.01,286.73,662.14,496.67,327.52,271.84,420.59,497.51,269.56,215.96,1295.21,388.28,226.38,322.71,249.04,84.53,1778.85,658.09,227.57,8.69,184.14,881.88,421.69,679.98,226.08,3.03,139.82,256.19,228.24,3.85
21/06/2006,940.15,606.71,500.94,192.64,315.24,838.08,255.45,542.85,257.46,338.57,287.09,662.3,499.94,327.58,274.22,419.94,496.55,271.1,215.33,1292.21,388.65,225.53,323.14,249.5,84.87,1774.62,658.77,225.63,8.62,184.7,881.02,424.47,683.51,226.61,3.03,139.82,256.07,233.24,3.85
22/06/2006,938.55,610.94,504.43,194.54,317.9,840.76,255.28,541.2,257.08,340.95,287.95,663.92,508.24,326.89,280.14,425.69,498.19,275.85,216.67,1278.72,388.33,227.4,322.33,249.47,85.71,1802.13,658.41,228.77,8.6,186.08,886.25,429.03,681.04,227.86,3.03,139.82,255.86,240.44,3.85
23/06/2006,937.58,622.15,513.68,193.04,315.24,837.55,255.45,536.6,256.82,339.85,287.22,664.82,506.59,326.8,279.93,423.58,495.93,272.81,216.83,1275.72,388.47,227.62,319.45,248.29,85.71,1798.96,658.7,229.52,8.67,185.59,882.57,426.64,678.74,232.32,3.03,139.82,258.18,253.22,3.85
26/06/2006,944.97,616.17,508.74,194.82,312.3,836.38,257.1,531.38,256.82,338.75,288.3,659.57,507.79,328.52,277.31,424.81,495.64,274.05,217.94,1242.74,386.22,227.82,320.38,249.26,85.71,1803.19,655.26,228.2,8.69,186.41,885.33,426.68,673.97,231.25,3.03,139.82,258.22,251.9,3.85
27/06/2006,928.32,619.61,511.59,193.97,309.35,830.95,253.21,532.14,256.36,337.19,286.22,658,503.48,328.68,276.63,422.67,492.89,271.8,216.12,1224,383.38,228.23,320.07,246.15,85.54,1798.96,650.59,229.59,8.55,183.27,870.86,423.96,670.37,230.18,3.03,139.82,259.87,251.75,3.85
28/06/2006,922.08,627.02,517.71,192.62,311.71,833.34,252,535.29,257.26,339.43,287.82,661.75,502.39,327.19,278.32,425.77,494.71,274.24,217.79,1235.25,385.6,227.27,321.92,249.18,85.71,1767.21,654.29,228.25,8.66,183.67,875.86,425.72,668.77,228.22,3.03,139.82,259.56,255.13,3.85
29/06/2006,961.37,638.22,526.95,198.12,315.54,848.11,261.78,541.63,261.63,343.79,291.89,668.3,509.74,330.31,281.68,434.18,503.91,282.47,221.58,1249.49,395.94,231.31,329.76,253.31,87.89,1780.97,672.13,231.57,8.73,187.47,888.81,430.64,674.27,231.96,3.03,139.82,260.47,261.75,3.85
30/06/2006,978.64,641.51,529.66,199.35,321.73,851.13,265.89,540.48,260.97,346.38,294.39,672.38,515.42,332.8,286.15,440.18,507.25,285.13,221.67,1248.74,398.72,232.82,334.06,257.23,90.41,1820.12,676.98,233,8.87,188.21,894.09,434.1,680.61,234.1,3.03,139.82,257.56,268.36,3.85
3/07/2006,992.36,650.34,536.96,196.77,330.86,855.04,269.51,546.75,264.6,349.62,296.73,671.47,516.81,338.74,288.81,443.83,510.15,284.5,223.21,1268.23,400.5,232.24,335.96,256.97,90.08,1826.47,679.81,234.15,9.13,191.18,900.67,439.51,682.37,236.78,3.03,139.82,256.51,269.09,3.85
4/07/2006,989.8,646.42,533.72,196.21,326.74,858.38,268.79,544.46,264.67,349.91,296.71,677.14,517.66,338.97,289.63,444.15,512.73,286.63,224.79,1236.75,395.92,232,337.05,255.31,90.75,1858.22,672.27,234.06,9.12,193.07,903.86,440.12,687.07,237.67,3.03,139.82,257.04,264.69,3.85
5/07/2006,960.83,643.69,531.46,194.08,322.9,850.54,261.48,537.93,262.4,347.44,294.18,673.47,514.88,336.84,288.74,434.38,506.46,283.78,222.9,1234.5,395.31,229.72,329.47,253.3,87.72,1818.01,671.24,232.06,9.01,191.07,900.4,434.62,682.75,234.82,3.03,139.82,256.24,253.37,3.85
6/07/2006,972.73,649.28,536.08,192,324.97,861.42,264.21,542.43,262.27,351.83,295.92,681,519.03,342.81,290.61,440.01,512.71,283.45,223.76,1230.75,402.08,229.3,332.14,253.6,88.06,1871.98,683.1,232.74,9.01,193.78,920.43,435.39,688.97,237.85,3.03,139.82,256.53,253.81,3.85
7/07/2006,986.63,655.85,541.51,193.15,323.79,857.97,267.85,535.63,262.9,350.07,293.89,684.24,518.09,339.82,289.18,436.07,509.32,282.51,221.51,1206.76,402.33,228.88,324.82,252.23,87.55,1909.01,683.89,230.73,8.94,192.09,919.26,434.05,690.51,237.85,3.03,139.82,257.99,265.13,3.85
10/07/2006,978.98,655.68,541.36,190.35,321.73,860.11,265.89,543.01,262.32,352.55,295.21,683.14,516.25,343.39,290.75,437.95,510.09,282.84,222.92,1207.51,403.14,227.75,324.47,252.42,87.39,1921.71,685.29,231.47,8.93,193.37,921.49,434.5,689.86,237.13,3.03,139.82,257.29,261.16,3.85
11/07/2006,984.78,652.82,539,189.44,319.66,852.54,267.01,542.72,261.37,351.41,292.37,678.29,515.28,339,290.38,429.52,505.69,281.55,221.97,1199.27,399.4,226.14,322.42,249.09,87.55,1947.11,678.89,229.63,8.84,190.7,914.08,431.88,683.8,235.35,3.03,139.82,257.21,258.37,3.85
12/07/2006,1004.84,652.21,538.5,190.28,319.37,848.75,272.02,547.08,263.73,352.2,293.29,673.06,517.6,339.14,290.96,432.84,504.27,280.88,223.01,1237.5,398.7,227.75,321.39,250.67,88.56,1944.99,677.11,231.81,8.86,189.05,910.66,431.61,681.45,237.13,3.03,139.82,257.46,261.75,3.85
13/07/2006,971.57,648.36,535.33,187.69,314.66,832.74,263.58,539.25,259.17,348.19,288.48,672.65,511.81,340.16,287.33,420.88,493.55,277.75,220.01,1244.24,391.01,224.28,310.43,242.61,87.05,1927,663.61,228.12,8.52,184.85,898.9,424.05,679.14,231.78,3.03,139.82,256.9,254.4,3.85
14/07/2006,947.59,648.01,535.03,185.53,309.65,823.82,257.59,531.65,257.37,344.03,285.84,666.32,502.31,340.39,285.68,413.87,488.52,275.05,217.46,1221.01,385.81,220.79,309.89,239.54,85.37,1903.72,654.87,223.8,8.51,182.26,888.03,418.51,673.81,228.4,3.03,139.82,254.74,246.46,3.85
17/07/2006,931.29,646.95,534.16,183.81,305.52,828.11,253.44,530.33,255.87,344.4,284.98,669.34,500.62,340.62,286.39,406.83,489.74,273.1,218.27,1224.75,386.28,219.34,308.52,237.59,84.53,1909.01,655.65,222.18,8.46,181.64,891.1,415.45,678.07,228.22,3.03,139.82,254.12,239.85,3.85
18/07/2006,920.27,641.53,529.68,183.03,299.34,826.23,250.8,530.44,255.79,345.46,282.53,674.76,497.83,338.41,287.5,403.17,488.07,269.87,218.18,1215.76,388.86,218.39,305.87,234.61,84.7,1913.25,660.27,221.99,8.28,180.49,898.21,409.14,686.04,221.8,3.03,139.82,253.73,236.91,3.85
19/07/2006,962.3,640.9,529.17,189.77,307.88,844.45,261.27,536.06,259.95,349.99,287.36,682.1,511.22,340.84,293.28,416.36,500.05,275.81,221.99,1245.74,391.57,224.88,316.86,239.12,87.05,1947.11,664.56,227.86,8.54,185.15,905.29,419.88,692.59,228.22,3.03,139.82,255.69,246.17,3.85
20/07/2006,955.08,636.95,525.9,192.67,303.75,841.29,259.74,539.58,260.98,351.37,289.02,679.29,509.39,343.72,294.85,419.02,498.52,278.84,222.1,1265.23,392.57,227.4,315.26,241.99,87.39,1968.27,666.02,231.18,8.52,185.03,906.27,419.27,688.53,228.93,3.03,139.82,254.55,246.02,3.85
21/07/2006,922.46,632.73,522.42,189.71,296.98,831.79,251.8,538.07,259.17,351.78,288.21,677.14,503.89,347.34,295.61,407.44,492.61,279.43,219.6,1259.23,392.74,224.07,312.07,240.13,86.21,1931.24,666.4,227.07,8.38,182.36,913.89,418.71,689.2,225.9,3.03,139.82,253.79,239.26,3.85
24/07/2006,933.8,642.91,530.82,193.75,299.34,850.73,254.64,552.33,261.29,357.47,292.29,686.05,513.24,351.42,298.11,424.4,505.07,285.1,223.02,1286.22,401.86,227.87,320.71,243.37,87.89,1957.69,681.9,231,8.52,188.2,934.08,425.67,699.31,227.33,3.03,139.82,255.07,238.53,3.85
25/07/2006,944.57,642.83,530.76,195.3,301.1,851.86,257.62,555.05,263.13,357.91,293.33,687.94,511.9,351.11,294.94,425.54,506.13,285.51,224.92,1259.23,403.77,228.7,321.69,243.38,89.57,1995.79,685.63,230.6,8.64,188.88,933.72,429.61,700.06,229.64,3.03,139.82,255.48,246.76,3.85
26/07/2006,948.86,648.95,535.81,195.52,300.81,855.65,258.69,554.89,263.32,360.17,296.02,698.6,513.97,356.98,295.7,424.1,507.93,283.36,225.96,1295.21,401.7,229.36,322.21,245.13,90.24,2006.37,681.49,231.3,8.74,188.23,941.63,433.11,706.83,230.54,3.03,139.82,255.81,248.52,3.85
27/07/2006,975.57,662.5,547,201.29,299.04,863.06,265.2,563.4,264.34,360.06,297.36,705.9,517.34,357.22,296.15,434.53,513.08,282.14,228.33,1387.4,394.11,233.97,326.16,246.32,92.09,2002.14,666.89,235.36,8.98,188.03,931.09,433.83,711.37,234.64,3.03,139.82,255.64,256.46,3.85
28/07/2006,987.93,665.34,549.34,201.68,299.34,869.21,267.98,571.99,263.76,364.48,298.64,706.72,520.78,359.34,298.94,435.69,515.73,285.06,230.28,1377.66,397.41,234.23,323.2,247.71,91.42,2011.66,672.79,235.43,9,193.12,941.52,431.55,715.74,234.46,3.03,139.82,256.51,256.75,3.85
31/07/2006,977.32,659,544.11,200.26,305.82,862.46,265.33,569.82,263.22,364.27,296.36,705.97,515.98,354.33,298.39,434.36,511.14,283.55,229.45,1382.16,396.34,233.54,318.22,246.35,89.91,2010.6,670.87,235.7,9.07,189.4,943.76,428.72,713.69,234.99,3.03,139.82,254.51,252.34,3.85
1/08/2006,965.39,657.86,543.16,197.72,315.54,853.94,262.61,561.74,263.58,362.23,294.22,697.69,510.57,351.78,298.48,429.21,506.2,282.55,227.1,1349.93,391.3,232.36,316.03,245.19,90.08,2010.6,662.54,236,8.99,186.84,940.28,425.31,708.26,233.39,3.03,139.82,253.71,251.46,3.85
2/08/2006,987.73,663.73,548.02,199.7,309.35,860.36,267.71,565.82,265.35,366.37,297.02,710.13,512.09,356.87,304.18,436.06,511.37,281.9,229.76,1362.67,386.34,233.67,322.4,246.86,91.08,2013.78,653.7,237.41,8.97,188.81,948.28,427.08,715.4,236.78,3.03,139.82,255.11,243.96,3.85
3/08/2006,969.54,650.36,536.98,194.99,326.74,846.22,262.69,560.74,261.22,361.2,294.02,702.93,505.33,355.63,294.66,428.42,502.17,285.92,225.62,1335.69,382.87,229.54,315.57,244.57,89.91,1992.61,648.05,233.17,8.89,187.74,940.19,421.85,708.5,233.92,3.03,139.82,253.4,233.97,3.85
4/08/2006,993.64,651.29,537.74,195.95,329.68,855.14,268.33,559.48,261.74,360.45,296.35,706.86,516.73,359.87,295.23,432.23,508.19,293.66,226.82,1340.18,386.61,231.17,321.45,245.27,91.08,2008.48,654.51,235.15,8.93,192.11,937.49,427.56,711.81,235.35,3.03,139.82,255.5,235.29,3.85
7/08/2006,975.01,644.9,532.47,192.66,332.63,848.69,263.64,554.81,259.72,357.62,294.07,704.39,504.13,357.69,290.33,425.55,503.68,291.83,224.55,1316.2,382.34,227.7,317.73,243.15,90.24,2006.37,647.42,231.7,8.76,189.1,929.32,425.04,709.55,232.5,3.03,139.82,253.9,230.3,3.85
8/08/2006,971.35,639.21,527.77,191.96,338.23,847.71,262.82,553.19,260.38,358.16,294.58,702.61,506.14,359.48,291.18,426.75,503.29,290.8,224.23,1304.2,382.88,227.66,315.87,243.08,90.08,2009.54,648.54,231.55,8.7,189.22,931.42,426.65,710.08,232.85,3.03,139.82,256.32,228.53,3.85
9/08/2006,970.77,645.95,533.33,192.17,347.06,856.62,262.42,557.86,259.69,360.44,295.09,715.88,510.82,356.75,292.83,430.34,507.25,297.88,223.71,1321.44,386.38,228.12,315.44,245.74,89.74,2009.54,654.39,231.77,8.76,192.27,939.33,428.72,717.46,233.39,3.03,139.82,256.16,222.95,3.85
10/08/2006,968.25,639.67,528.14,187.97,345.3,850.38,261.8,560.06,258.97,359.69,294.71,720.63,508.12,359.5,291.73,425.31,503.59,291.28,222.41,1317.7,387.75,224.63,314.08,245.85,88.56,2006.37,656.83,229.07,8.66,185.73,936.03,423.36,722.03,231.96,3.03,139.82,255.23,224.56,3.85
11/08/2006,967.95,636.97,525.91,189.08,342.94,847.2,261.96,563.82,259.83,361.05,296.62,721.34,505.78,365.43,292.84,423.58,502.62,290.72,221.65,1302.71,388.07,225.24,315.13,247.76,88.56,2011.66,657.62,228.77,8.63,183.25,934.73,423.44,723.67,233.03,3.03,139.82,255.54,228.24,3.85
14/08/2006,976.45,640.2,528.59,190.48,344.41,859.69,263.78,568.83,259.77,365.63,297.29,727.92,514.1,365.63,297.96,429.26,509.29,289.16,222.62,1311.7,391.99,227.52,317.4,248.45,88.9,2048.7,664.31,231.53,8.68,183.26,949.39,424.2,732,235.35,3.03,139.82,262.83,224.42,3.85
15/08/2006,970.95,640.59,528.91,192.55,348.83,864.4,262.58,578.25,259.87,368.85,299.85,729.95,516.06,371.13,300.72,436.05,512.42,289.43,224.15,1307.2,394.26,229.03,320.28,250.11,89.07,2097.37,668.35,231.82,8.84,184.5,952.19,425.85,735.15,236.78,3.03,139.82,266.86,225.89,3.85
16/08/2006,999.61,637.06,525.99,196.7,341.76,861.46,269.54,575.5,261.28,368.52,300.49,716.14,515.97,367.59,301.06,442.21,511.33,281.66,225.75,1301.96,394.1,232.17,321.06,251.42,88.06,2099.49,668.14,234.06,9.01,181.62,956.13,429.8,727.16,237.85,3.03,139.82,265.35,232.06,3.85
17/08/2006,1007.35,634.47,523.86,196.53,347.36,861.42,271.83,568.84,263.48,366.55,302.72,715.46,514.68,366.76,300.97,447.18,512.88,283.95,227.93,1303.45,391.61,233.05,326.52,253.3,88.73,2110.07,663.77,234.82,9.19,182.63,950.79,438.26,725.55,241.06,3.03,139.82,276.92,239.41,3.85
18/08/2006,991.45,641.2,529.41,198.94,355.02,861.63,268.08,566.22,263.06,367.11,302.66,710.12,517.34,365.16,301.36,446.31,512.21,288.82,227.82,1304.2,392.01,234.3,323.48,253.94,89.07,2101.61,664.47,233.78,9.06,182.9,959.43,439,723.15,242.66,3.03,139.82,279.93,238.09,3.85
21/08/2006,1012.7,646.78,534.01,197.78,360.03,857.6,273.03,567.22,263.25,367.62,302.2,711.1,515.4,364.81,301.35,443.11,509.88,289.88,227.22,1307.2,392.17,233.58,322.38,253.31,89.07,2086.79,664.69,233.2,8.84,183.09,959.97,439.18,723.59,243.73,3.03,139.82,278.17,239.55,3.85
22/08/2006,1014.75,641.79,529.89,195.06,357.08,859,273.56,567.18,263.14,366.73,300.96,707.28,517.38,362.23,299.82,445.06,510.98,289.39,226.14,1301.21,391.58,231.43,323.01,253,90.24,2074.09,663.75,232.56,8.84,183.6,957.88,437.56,718.63,238.56,3.03,139.82,278.43,241.61,3.85
23/08/2006,996.47,636.95,525.9,193.99,352.66,853.76,269.05,562.29,261.59,365.71,298.81,697.33,515.23,361.07,301.11,439.47,506.89,289.22,224.33,1298.96,389.09,230.97,318.62,250.27,89.57,2049.76,659.45,234.14,8.89,183.57,954.31,434.99,713.07,234.46,3.03,139.82,276.16,238.09,3.85
24/08/2006,975.77,636,525.12,195.43,356.49,855.16,264.32,564.47,262.89,367.01,299.28,699.17,514.67,362.15,303.58,439.74,508.75,289.3,224.9,1334.94,393.6,231.89,323.64,250.62,90.75,2045.52,666.79,233.29,8.86,183.88,955.08,434.46,719.45,232.5,3.03,139.82,275.66,233.53,3.85
25/08/2006,985.15,634.68,524.03,197.78,356.79,859.34,266.58,562.23,262.79,366.01,298.88,701.84,513.65,361.82,302.96,443.53,510.84,291.46,225.06,1331.19,392.67,232.91,323.49,249.72,90.08,2048.7,665.21,233.21,8.84,186.06,954.67,434.21,719.08,232.14,3.03,139.82,277.42,237.2,3.85
28/08/2006,985.15,634.68,524.03,197.78,356.79,859.34,266.58,562.23,262.79,366.01,298.88,701.84,513.65,361.82,302.96,443.53,510.84,291.46,225.06,1331.19,392.67,232.91,323.49,249.72,90.08,2048.7,665.21,233.21,8.84,186.06,954.67,434.21,719.08,232.14,3.03,139.82,277.42,237.2,3.85
29/08/2006,973.84,623.54,514.83,202.7,357.08,864.46,264.06,564.14,263.9,367.3,300.19,707.48,515.95,364.36,305.4,443.67,513.96,293.08,224.2,1341.68,398.44,237.32,326.06,250.59,91.92,2033.88,675.13,236.84,8.95,187.84,956.78,439.06,725.19,234.28,3.03,139.82,283.2,235.44,3.85
30/08/2006,988.3,622.73,514.16,204.03,361.5,867.96,267.5,573.07,265.97,370.62,303.57,709.58,519.01,368.41,305.97,446.44,516.9,297.08,226.88,1355.17,403.26,238.97,331.83,253.57,92.76,2044.46,683.33,239.65,8.92,190.34,960.41,443.28,726.75,234.82,3.03,139.82,285.47,231.18,3.85
31/08/2006,975.26,622.14,513.67,201.6,359.44,864.3,264.44,563.68,265.58,367.53,303.73,710.03,515.61,367.88,305.32,445.41,514.54,295.02,226.75,1364.92,403.46,237.78,329.22,253.86,93.1,2025.42,683.54,240.63,8.98,188.49,954.79,444.88,726.75,236.06,3.03,139.82,268.11,230.59,3.85
1/09/2006,991.8,622.15,513.68,203.81,364.15,871.5,268.68,567.35,268.04,369.2,306.46,717.5,521.66,369.43,305.47,451.05,519.7,298.57,229.91,1397.15,405.1,240.22,334.06,256.35,94.78,2048.7,685.92,243.12,9.11,190.31,957.79,448.99,733.82,238.38,3.03,139.82,268.62,234.85,3.85
4/09/2006,1020.13,622.95,514.35,205.92,362.68,878.34,275.27,574.8,268.41,371.79,307.39,721.72,524.38,369.66,308.69,457.62,523.81,296.7,230.11,1419.63,406.53,242.23,336.94,257.62,94.44,2052.93,688.07,244.59,9.25,189.09,957.19,451.62,737.44,242.3,3.03,139.82,268.87,236.32,3.85
5/09/2006,1028.37,626.53,517.29,206.14,362.38,876.25,277.33,573.74,269.68,370.85,305.23,718.96,525.66,366.05,307.82,458.06,521.91,298.23,229.04,1406.89,403.49,242.11,334.31,255.65,93.27,2057.16,682.96,244.14,9.16,189.95,958.28,449.52,736.98,241.77,3.03,139.82,264.34,235.29,3.85
6/09/2006,1002.71,620.24,512.1,205.17,354.43,870.3,270.75,570.61,267.48,368.34,304.06,711.53,521.95,363.6,305.94,449.03,517.74,299.13,227.14,1387.4,400.02,240.64,331.22,255.34,92.6,2048.7,677.2,242.55,9.09,189.82,954.99,449.92,731.38,239.63,3.03,139.82,262.58,230.74,3.85
7/09/2006,973.19,609.35,503.11,202.38,344.12,862.25,262.83,567.12,259.9,367,302.18,714.29,518.85,363.1,305.36,442.59,512.19,294.34,224.88,1386.65,396.74,236,325.42,253.59,91.08,2022.24,671.49,239.04,8.95,186.87,954.97,446.36,731.7,234.64,3.03,139.82,254.28,224.86,3.85
